
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1393.55,563.452,4.18202,µm,Spot,Position,1,0,
1368.98,566.605,23.5756,µm,Spot,Position,1,1,
1349.5,564.833,30.2546,µm,Spot,Position,1,2,
1376.83,587.986,61.3105,µm,Spot,Position,1,3,
1310.95,692.34,2,µm,Spot,Position,1,4,
1315.95,687.907,57.8389,µm,Spot,Position,1,5,
1327.78,680.975,55.1843,µm,Spot,Position,1,6,
1385.95,766.306,2,µm,Spot,Position,1,7,
1386.75,912.233,49.9049,µm,Spot,Position,1,8,
1363.05,1031.19,51.5611,µm,Spot,Position,1,9,
1240.36,275.821,88.8017,µm,Spot,Position,1,10,
1261.58,275.476,103.383,µm,Spot,Position,1,11,
872.434,331.199,109.601,µm,Spot,Position,1,12,
1248.63,297.019,101.531,µm,Spot,Position,1,13,
1217.34,523.798,113.65,µm,Spot,Position,1,14,
1342.54,510.951,77.5836,µm,Spot,Position,1,15,
1325.35,505.077,90.2216,µm,Spot,Position,1,16,
1347.09,515.545,97.5145,µm,Spot,Position,1,17,
904.019,638.476,127.047,µm,Spot,Position,1,18,
891.695,644.059,125.317,µm,Spot,Position,1,19,
1194.03,630.163,93.4261,µm,Spot,Position,1,20,
1181.15,635.333,112.513,µm,Spot,Position,1,21,
1184.61,566.23,122.959,µm,Spot,Position,1,22,
1283.98,595.109,92.463,µm,Spot,Position,1,23,
1237.06,641.348,94.6519,µm,Spot,Position,1,24,
1286.32,601.731,97.5373,µm,Spot,Position,1,25,
1268.89,642.461,103.097,µm,Spot,Position,1,26,
1272.06,565.142,106.757,µm,Spot,Position,1,27,
1290.29,637.751,106.066,µm,Spot,Position,1,28,
1296.66,566.309,110.03,µm,Spot,Position,1,29,
1307.68,549.783,114.305,µm,Spot,Position,1,30,
1223.32,623.958,121.935,µm,Spot,Position,1,31,
1216.27,525.028,126.966,µm,Spot,Position,1,32,
1308.87,554.385,124.73,µm,Spot,Position,1,33,
1353.06,610.625,66.5317,µm,Spot,Position,1,34,
1334.83,621.143,71.1099,µm,Spot,Position,1,35,
1347.84,624.591,77.9793,µm,Spot,Position,1,36,
1337.88,526.124,89.7991,µm,Spot,Position,1,37,
1347.36,623.139,103.734,µm,Spot,Position,1,38,
1348.66,597.617,107.337,µm,Spot,Position,1,39,
1334.29,539.202,110.616,µm,Spot,Position,1,40,
1326.35,529.04,119.565,µm,Spot,Position,1,41,
1367.2,539.955,121.864,µm,Spot,Position,1,42,
1172.3,715.473,83.1365,µm,Spot,Position,1,43,
1123.79,730.931,83.0047,µm,Spot,Position,1,44,
1088.2,761.623,82.6046,µm,Spot,Position,1,45,
1136.33,710.462,86.9034,µm,Spot,Position,1,46,
1122.52,699.073,93.1038,µm,Spot,Position,1,47,
1197.33,658.913,97.2273,µm,Spot,Position,1,48,
1180.89,667.311,99.5325,µm,Spot,Position,1,49,
1145.41,651.018,103.034,µm,Spot,Position,1,50,
1116.71,762.006,106.855,µm,Spot,Position,1,51,
1097.4,697.245,112.943,µm,Spot,Position,1,52,
1087.91,703.632,115.124,µm,Spot,Position,1,53,
1103.43,759.153,114.838,µm,Spot,Position,1,54,
1131,696.99,116.347,µm,Spot,Position,1,55,
1216.77,650.15,95.1495,µm,Spot,Position,1,56,
1256.11,646.007,101.195,µm,Spot,Position,1,57,
724.993,852.34,118.466,µm,Spot,Position,1,58,
901.199,795.005,121.615,µm,Spot,Position,1,59,
1253.17,770.327,92.1106,µm,Spot,Position,1,60,
1213.62,796.271,102.981,µm,Spot,Position,1,61,
1224.97,821.25,100.901,µm,Spot,Position,1,62,
1249.75,781.74,108.829,µm,Spot,Position,1,63,
1245.56,830.141,112.862,µm,Spot,Position,1,64,
1244.22,810.826,118.4,µm,Spot,Position,1,65,
1255.72,809.613,121.3,µm,Spot,Position,1,66,
1276.41,796.569,125.343,µm,Spot,Position,1,67,
1319.97,970.388,89.92,µm,Spot,Position,1,68,
1369,947.143,74.3613,µm,Spot,Position,1,69,
