Position X,Position Y,Position Z
1060.28,870.325,30.2561
1073.44,863.78,33.4243
1021.97,861.346,43.1324
1051.88,850.401,51.253
1038.85,855.866,51.8135
1001.62,872.927,50.83
995.337,860.837,58.3256
988.687,858.678,63.3655
1098.25,846.014,31.0554
1139.01,808.252,54.671
1129.62,780.326,58.347
1304.03,866.719,2
1245.6,841.907,13.8402
1241.38,842.324,32.762
1303.45,878.004,33.8254
1217.07,810.779,60.3408
1307.2,903.251,34.3854
1313.54,905.382,49.3618
1315.61,917.739,52.547
1355.02,889.659,30.3904
1337.61,892.303,39.425
1374.59,992.51,61.8112
1190.95,1114.15,63.7919
1320.15,1121.98,29.5644
1299.63,1085.62,51.5475
1290.65,1094.3,52.8915
1242.59,1059.15,58.3886
1209.04,1074.02,63.737
1205.69,1116,61.7076
1393.55,1055.86,28.5096
1375.81,1033.76,39.3777
1170.21,1156.75,14.8759
1170.87,1156.69,28.4455
1135.4,1163.58,30.781
1124.61,1135.54,51.6657
1120.28,1129.12,54.8666
1174.33,1142.67,53.8454
1177.71,1183.96,56.8253
1338.02,1138.32,33.3176
1393.55,1207.82,33.855
200.036,1306,62.0177
953.024,1364.53,50.8657
946.502,1350.49,54.7192
905.718,1355.03,60.6506
1005.31,1336.43,2
1004.67,1333.3,28.9187
983.172,1353.79,33.3742
995.093,1345.13,37.9054
1046.66,1365.47,36.6819
1004.77,1324.4,40.8159
1035.2,1359.61,41.3401
1020.02,1329.23,58.9394
1259.69,1365.52,52.9173
1264.04,1350.72,56.9256
1220.88,1326.58,63.8126
924.345,1414.35,57.5279
890.986,1403.68,62.2916
1043.28,1426.14,29.3972
996.716,1383.93,37.5795
1005.72,1399.34,37.4531
1013.66,1408.01,41.2713
986.597,1403.21,44.8293
979.04,1398.42,53.1814
1279.94,1420.13,19.585
1318.99,1383.94,50.0793
1227.61,1425.82,58.6553
1153.55,1503.96,62.0386
1238.62,1666.66,57.9471
1277.62,1641.54,60.8273
819.987,279.571,75.1031
830.594,275.771,80.2804
833.141,256.874,88.6345
868.484,253.074,102.591
962.261,203.559,107.238
1038.41,262.495,68.4515
1028.45,246.111,74.9265
1036.22,257.542,73.777
998.162,209.997,79.6259
1015.91,239.91,81.9733
991.495,207.827,84.798
1034.53,257.032,85.1362
983.945,187.589,107.442
1003.47,254.788,112.86
1199.62,191.12,69.8833
1180.55,211.9,70.6126
1085.19,276.057,69.6105
1157.02,174.548,79.8728
1110.38,208.228,86.6359
1128.32,279.012,114.06
1244.41,223.893,66.7214
1282.33,176.35,70.889
