Position X,Position Y,Position Z
1031.41,581.652,33.0395
1008.3,545.493,37.9342
1013.87,579.351,37.7549
1012.2,617.344,37.3372
966.614,550.358,40.6695
998.471,629.044,43.2242
985.745,643.459,43.5963
964.361,567.388,45.3139
1008.87,568.611,45.2569
996.85,608.243,45.6016
974.34,565.312,50.4821
998.814,581.043,49.0712
975.528,624.594,53.4877
969.382,580.286,57.6174
1084.52,595.791,17.3374
1242.94,643.989,15.4985
1309.64,559.565,51.447
1393.55,576.627,2
1379.63,582.129,2
1368.75,642.699,2
1388.83,555.711,23.6976
1370.43,565.915,21.3554
1332.37,564.212,24.8034
1378.47,565.757,25.2294
1368.45,610.781,28.6542
1377.85,571.898,32.6774
1369.04,585.729,35.6313
1393.55,557.007,37.4339
1393.55,564.722,36.2841
1326.6,540.488,41.2637
1362.37,585.859,46.0288
1333.93,555.727,50.0995
1375.62,568.787,50.6132
1380.37,562.411,53.5098
1340.03,602.206,58.2444
1332.94,613.025,61.5518
950.333,653.152,45.9179
959.208,672.544,49.6662
962.261,660.28,57.5566
967.894,657.796,53.0156
1184.91,702.52,17.9395
1187.5,721.622,26.1138
1174.44,715.521,37.3177
1193.12,742.179,42.8241
1172.73,750.67,51.6097
1320.89,709.904,2
1301.72,711.229,23.1809
1310.27,695.221,31.0342
1313.74,700.874,36.8408
1294.87,709.363,37.8866
1229.36,751.568,38.5703
1217.88,750.021,41.8319
1231.4,744.285,45.4911
1259.96,757.495,47.2749
1308.91,681.449,50.6265
1240.8,737.446,53.3625
1272.04,709.076,61.4817
1243.06,732.424,60.9275
1389.87,762.46,2
1393.55,752.877,9.94649
1353.08,760,15.6433
1364.77,755.43,16.607
1334.83,762.216,19.157
1393.55,756.016,29.1071
1393.55,733.643,34.338
1375.82,740.118,32.9792
1343.63,748.754,35.4222
1393.55,750.752,56.6089
1091.66,850.7,42.0243
1141.06,823.926,47.0765
1200.3,846.094,51.0597
1186.7,841.993,52.9827
1183.3,856.958,54.0215
1196.89,867.799,53.8338
1190.64,878.622,53.7935
1144.46,768.286,56.8798
1180.2,884.959,57.1143
1201.25,805.671,60.7097
1165.66,807.159,63.5752
1322.04,840.57,2
1300.29,859.206,2
1305.28,814.633,5.63701
1248.43,845.919,5.47233
1242.07,842.559,13.8058
1288.39,829.209,17.7628
1268.61,843.055,17.2703
1297.89,860.05,18.7119
1283.68,870.112,17.5098
1267.04,879.606,22.841
1320.27,771.777,26.6149
1313.11,771.064,31.0426
1287.88,832.13,34.1374
1267.18,865.074,37.7463
1235.27,841.675,43.5779
1274.29,847.152,42.2372
1276.58,767.581,46.7762
1242.93,818.549,47.256
1264.52,831.071,46.0028
1219.53,854.134,44.6669
1291.64,782.167,54.8486
1276.13,796.935,52.8979
1220.58,811.944,55.9055
1244.93,812.634,57.9393
1268.13,773.91,62.4393
1347.58,783.911,2
1333.88,806.882,2
1337.04,774.333,10.4954
1262.57,908.374,41.253
1261.4,897.421,49.3427
1266.39,1112.6,46.8808
1322.88,1115.8,51.2059
1266.68,1106.71,55.303
1282.82,1122.64,59.3453
1263.81,1065,61.5638
1393.55,1005.93,43.0844
1380.3,1032.5,41.7178
1383.84,1015.35,44.5312
1370.07,1030.67,45.2362
1355.48,1042.39,47.2049
1338.12,1058.13,49.031
1366.51,1009.25,60.6928
1327.72,1126.14,52.9287
1361.85,1176.07,59.4988
1004.38,1338.6,20.6074
989.173,1335.32,25.7
1240.54,1305.09,60.8882
1243.27,1314.32,61.9515
89.0836,1373.07,28.6294
1024.46,1380.5,45.5323
1035.57,265.823,70.9579
1035.83,261.972,82.8456
1067.31,272.445,98.8881
1048.94,276.02,113.584
1004.52,282.08,113.876
1030.97,276.319,117.876
1063.55,271.704,120.275
1202.91,222.957,67.9579
1099.23,264.162,83.1557
1112.64,273.294,122.458
1222.19,265.975,70.6963
1232.83,227.512,75.1006
1245.48,266.615,92.8961
1263.28,252.412,98.5183
1255,277.683,99.65
1269.35,269.974,106.001
715.964,385.636,72.8972
715.637,396.122,74.2169
719.342,325.291,81.8007
739.01,350.044,73.5158
750.365,317.748,79.5779
773.774,335.788,78.5851
804.118,356.014,77.4937
727.111,364.902,77.3866
758.625,321.065,81.6795
730.357,335.702,82.2354
790.341,356.547,80.702
780.154,356.822,85.2554
829.627,359.377,91.2332
814.019,371.301,89.8711
753.322,337.87,93.6361
816.878,357.706,93.8934
805.409,360.131,92.3837
730.978,395.345,92.3432
829.973,308.311,97.1219
780.191,336.281,97.4308
759.896,350.112,97.6879
815.488,317.38,103.28
801.078,338.625,101.208
778.31,365.057,101.093
768.251,388.529,101.508
839.308,315.339,106.645
778.991,347.485,106.452
789.26,362.768,107.25
823.164,319.803,113.488
811.678,329.225,114.193
792.782,381.288,117.585
823.348,400.095,126.073
867.362,383.28,70.125
921.711,361.803,79.6604
896.067,372.746,77.2523
852.966,378.178,78.3108
871.393,362.556,81.2315
900.791,359.756,90.2115
849.717,360.427,91.8885
934.442,363.443,88.6451
882.939,361.093,92.7187
950.517,344.452,100.742
881.006,377.291,103.465
853.715,379.903,104.898
959.883,327.449,109.277
846.427,309.524,113.255
945.899,352.53,118.347
932.622,306.904,122.467
876.594,379.458,121.876
912.835,332.378,126.993
867.938,381.508,127.252
1040.56,339.11,65.2829
993.95,353.956,66.2989
1069.56,385.149,65.1268
1048.49,393.41,66.0114
984.695,354.315,69.0759
1050.13,355.002,70.3742
1015.62,372.192,69.9639
1058.97,392.076,69.587
1074.42,384.071,73.683
962.868,354.004,77.8209
996.174,311.881,96.7653
966.008,323.352,113.061
969.03,312.6,125.715
1087.07,340.098,64.3719
1182.33,378.992,66.8279
1164.95,387.836,66.0123
1109.89,369.04,68.9382
1137.95,394.499,68.5438
1143.1,377.366,74.2621
1131.29,351.592,77.5722
1139.51,364.407,76.5677
1232.06,289.204,89.1651
1244.11,288.584,90.4306
1243.96,297.615,91.2583
1244.95,303.421,100.608
1269.39,286.674,113.807
716.586,520.578,114.434
808.941,430.685,85.629
770.209,447.697,85.0379
785.471,447.293,90.6864
832.611,406.664,93.7372
756.46,469.606,95.5682
797.526,417.704,97.9599
