
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
993.509,375.212,49.9226,µm,Spot,Position,1,920182,
1179.87,395.793,48.6862,µm,Spot,Position,1,920193,
1158.29,395.21,61.8361,µm,Spot,Position,1,920195,
1248.91,364.363,47.3825,µm,Spot,Position,1,920197,
1257.32,377.676,47.6574,µm,Spot,Position,1,920198,
1234.31,360.894,55.0085,µm,Spot,Position,1,920199,
817.585,511.083,63.4049,µm,Spot,Position,1,920757,
911.368,460.404,54.2934,µm,Spot,Position,1,920759,
853.386,485.292,54.6779,µm,Spot,Position,1,920760,
888.243,477.958,58.1208,µm,Spot,Position,1,920761,
933.11,471.262,62.0583,µm,Spot,Position,1,920762,
1143.78,405.8,47.5387,µm,Spot,Position,1,920770,
1153.34,512.021,52.2516,µm,Spot,Position,1,920771,
1151.05,467.558,57.5643,µm,Spot,Position,1,920772,
1286.21,475.982,48.1795,µm,Spot,Position,1,920775,
1263.02,489.297,49.4825,µm,Spot,Position,1,920776,
1249.16,495.35,50.4649,µm,Spot,Position,1,920777,
1364.32,486.816,2,µm,Spot,Position,1,920779,
1351.74,503.977,2,µm,Spot,Position,1,920780,
1334.29,523.73,2,µm,Spot,Position,1,920781,
1363.51,486.514,19.9343,µm,Spot,Position,1,920782,
1389.8,509.995,21.5074,µm,Spot,Position,1,920783,
1357.42,505.972,38.1861,µm,Spot,Position,1,920784,
1349.5,511.359,37.3126,µm,Spot,Position,1,920785,
1340.49,474.833,47.6477,µm,Spot,Position,1,920786,
1339.23,510.949,46.0309,µm,Spot,Position,1,920787,
1393.55,467.536,50.4252,µm,Spot,Position,1,920788,
1333.79,523.21,53.665,µm,Spot,Position,1,920789,
1359.33,505.458,62.5177,µm,Spot,Position,1,920790,
777.503,525.227,62.2479,µm,Spot,Position,1,921205,
1153.46,619.739,42.9309,µm,Spot,Position,1,921215,
1150,636.254,43.105,µm,Spot,Position,1,921216,
1103.24,632.156,47.8495,µm,Spot,Position,1,921217,
1185.69,589.249,50.7428,µm,Spot,Position,1,921218,
1156.61,566.004,53.1083,µm,Spot,Position,1,921219,
1119.8,600.071,53.933,µm,Spot,Position,1,921220,
1189,637.873,52.7985,µm,Spot,Position,1,921221,
1194.03,536.766,57.1043,µm,Spot,Position,1,921222,
1195.26,594.564,57.0228,µm,Spot,Position,1,921223,
1175.45,639.981,58.4234,µm,Spot,Position,1,921224,
1113.02,605.724,60.3426,µm,Spot,Position,1,921225,
1259.63,572.127,31.4084,µm,Spot,Position,1,921226,
1322.51,572.139,30.2465,µm,Spot,Position,1,921227,
1292.04,593.298,29.1547,µm,Spot,Position,1,921228,
1227.31,562.348,44.9424,µm,Spot,Position,1,921229,
1224.3,584.679,47.8474,µm,Spot,Position,1,921230,
1295.65,544.365,49.1224,µm,Spot,Position,1,921231,
1319.92,559.539,50.2689,µm,Spot,Position,1,921232,
1207.4,569.441,48.6132,µm,Spot,Position,1,921233,
1253.7,589.766,49.7913,µm,Spot,Position,1,921234,
1304.77,590.839,49.0382,µm,Spot,Position,1,921235,
1322.81,539.875,54.2603,µm,Spot,Position,1,921236,
1282.05,555.485,53.3826,µm,Spot,Position,1,921237,
1270.86,584.108,53.2908,µm,Spot,Position,1,921238,
1246.29,641.554,52.7402,µm,Spot,Position,1,921239,
