
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1051.55,338.688,1087.43,µm,Spot,Position,1,0,
1237.36,502.971,1087.29,µm,Spot,Position,1,1,
942.189,606.814,1087.63,µm,Spot,Position,1,2,
1195.28,620.08,1087.69,µm,Spot,Position,1,3,
1520.73,581.886,1087.36,µm,Spot,Position,1,4,
1968.46,627.374,1087.39,µm,Spot,Position,1,5,
1089.04,883.83,1087.34,µm,Spot,Position,1,6,
1372.84,1192.53,1087.82,µm,Spot,Position,1,7,
1055.57,-130.785,1089.96,µm,Spot,Position,1,8,
1046.84,-132.818,1097.17,µm,Spot,Position,1,9,
1040.49,-134.387,1103.17,µm,Spot,Position,1,10,
1048.3,-107.606,1122.09,µm,Spot,Position,1,11,
1031.8,-96.3788,1141.79,µm,Spot,Position,1,12,
1087.11,-81.1341,1097.8,µm,Spot,Position,1,13,
1076.83,-81.6309,1106.46,µm,Spot,Position,1,14,
1062.18,-77.3092,1139.2,µm,Spot,Position,1,15,
411.932,89.6797,1139.28,µm,Spot,Position,1,16,
744.361,66.2754,1090.34,µm,Spot,Position,1,17,
944.966,125.878,1092.93,µm,Spot,Position,1,18,
1149.92,131.617,1095.43,µm,Spot,Position,1,19,
1260.84,98.0354,1108.98,µm,Spot,Position,1,20,
837.394,209.671,1091.11,µm,Spot,Position,1,21,
830.579,204.287,1092.39,µm,Spot,Position,1,22,
840.792,170.478,1100.81,µm,Spot,Position,1,23,
847.057,208.889,1132.24,µm,Spot,Position,1,24,
867.09,248.031,1091.35,µm,Spot,Position,1,25,
870.359,208.445,1094.24,µm,Spot,Position,1,26,
882.375,253.734,1097.57,µm,Spot,Position,1,27,
929.882,224.769,1104.41,µm,Spot,Position,1,28,
972.018,234.858,1106.53,µm,Spot,Position,1,29,
961.35,224.221,1116.53,µm,Spot,Position,1,30,
937.743,174.576,1123.79,µm,Spot,Position,1,31,
927.292,216.973,1123.29,µm,Spot,Position,1,32,
871.266,244.967,1123.57,µm,Spot,Position,1,33,
880.761,254.263,1120.04,µm,Spot,Position,1,34,
928.068,233.093,1142.38,µm,Spot,Position,1,35,
1055.17,262.965,1092.01,µm,Spot,Position,1,36,
988.603,199.041,1128.79,µm,Spot,Position,1,37,
1027.32,164.913,1136.08,µm,Spot,Position,1,38,
1109.27,223.124,1088.54,µm,Spot,Position,1,39,
1208.64,269.488,1129.76,µm,Spot,Position,1,40,
1243.99,215.584,1092.2,µm,Spot,Position,1,41,
1225.65,191.35,1105.47,µm,Spot,Position,1,42,
2265.8,265.703,1090.22,µm,Spot,Position,1,43,
2261.04,265.454,1111.08,µm,Spot,Position,1,44,
2275.12,254.2,1127.73,µm,Spot,Position,1,45,
2279.46,264.144,1128.99,µm,Spot,Position,1,46,
663.994,360.202,1131.46,µm,Spot,Position,1,47,
895.255,337.985,1102.54,µm,Spot,Position,1,48,
912.336,353.363,1106.16,µm,Spot,Position,1,49,
897.796,358.126,1108.68,µm,Spot,Position,1,50,
972.793,379.236,1109.69,µm,Spot,Position,1,51,
872.332,300.243,1115.36,µm,Spot,Position,1,52,
916.204,352.184,1121.84,µm,Spot,Position,1,53,
964.494,298.017,1133.47,µm,Spot,Position,1,54,
898.332,349.92,1147.21,µm,Spot,Position,1,55,
912.441,361.75,1149.9,µm,Spot,Position,1,56,
988.675,379.527,1101.76,µm,Spot,Position,1,57,
1000.66,303.838,1127.43,µm,Spot,Position,1,58,
987.184,320.949,1140.89,µm,Spot,Position,1,59,
1015.42,359.497,1146.89,µm,Spot,Position,1,60,
1033.95,365.841,1150.05,µm,Spot,Position,1,61,
1196.07,288.237,1096.13,µm,Spot,Position,1,62,
1139.37,350.358,1104.01,µm,Spot,Position,1,63,
1158.33,379.518,1107.23,µm,Spot,Position,1,64,
1540.05,379.799,1101.16,µm,Spot,Position,1,65,
1602.9,312.86,1092.16,µm,Spot,Position,1,66,
2019.92,385.521,1105.44,µm,Spot,Position,1,67,
2040.89,373.761,1110.26,µm,Spot,Position,1,68,
2006.42,327.316,1131.41,µm,Spot,Position,1,69,
698.67,418.56,1089.91,µm,Spot,Position,1,70,
623.036,501.733,1129.12,µm,Spot,Position,1,71,
698.202,413.803,1151.23,µm,Spot,Position,1,72,
702.079,454.911,1149.26,µm,Spot,Position,1,73,
946.232,413.433,1095.24,µm,Spot,Position,1,74,
936.034,413.817,1093.61,µm,Spot,Position,1,75,
976.411,400.719,1102.83,µm,Spot,Position,1,76,
935.667,429,1114.38,µm,Spot,Position,1,77,
936.479,437.013,1137.53,µm,Spot,Position,1,78,
926.34,438.113,1136.15,µm,Spot,Position,1,79,
995.202,459.894,1088.98,µm,Spot,Position,1,80,
1072.9,445.483,1135.79,µm,Spot,Position,1,81,
1009.3,425.739,1143.87,µm,Spot,Position,1,82,
1203.17,454.307,1088.96,µm,Spot,Position,1,83,
1110.97,472.669,1088.24,µm,Spot,Position,1,84,
1213.79,457.669,1095.21,µm,Spot,Position,1,85,
1185.92,419.303,1106.53,µm,Spot,Position,1,86,
1188.84,471.561,1125.63,µm,Spot,Position,1,87,
1300.92,470.596,1138.15,µm,Spot,Position,1,88,
1343.53,464.877,1093.23,µm,Spot,Position,1,89,
