
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
488.818,-327.635,1106.59,µm,Spot,Position,1,0,
497.875,-336.406,1094,µm,Spot,Position,1,3,
552.408,-328.968,1094,µm,Spot,Position,1,4,
497.43,-327.786,1114.27,µm,Spot,Position,1,5,
635.42,-356.392,1094,µm,Spot,Position,1,8,
615.001,-335.511,1094,µm,Spot,Position,1,10,
658.72,-336.182,1106.93,µm,Spot,Position,1,11,
675.773,-329.538,1126.54,µm,Spot,Position,1,12,
701.864,-326.899,1134.97,µm,Spot,Position,1,14,
849.001,-352.193,1149.55,µm,Spot,Position,1,19,
930.08,-445.618,1094,µm,Spot,Position,1,20,
931.712,-436.307,1094,µm,Spot,Position,1,21,
971.774,-415.687,1094,µm,Spot,Position,1,22,
890.485,-382.151,1094,µm,Spot,Position,1,23,
946.788,-347.178,1094,µm,Spot,Position,1,24,
882.036,-369.949,1101.94,µm,Spot,Position,1,25,
876.296,-360.136,1105.95,µm,Spot,Position,1,26,
925.176,-438.588,1121.17,µm,Spot,Position,1,30,
917.886,-442.267,1125.55,µm,Spot,Position,1,31,
1059.11,-343.687,1094,µm,Spot,Position,1,39,
1242.8,-408.755,1094,µm,Spot,Position,1,49,
1275.63,-364.495,1094,µm,Spot,Position,1,51,
428.871,-214.167,1094,µm,Spot,Position,1,97,
453.466,-237.9,1136.99,µm,Spot,Position,1,99,
487.6,-300.746,1141.08,µm,Spot,Position,1,100,
491.505,-315.764,1151.47,µm,Spot,Position,1,101,
510.281,-323.959,1108.61,µm,Spot,Position,1,113,
725.974,-317.798,1094,µm,Spot,Position,1,114,
779.997,-313.648,1094,µm,Spot,Position,1,122,
855.273,-230.272,1094,µm,Spot,Position,1,125,
828.113,-245.017,1130.9,µm,Spot,Position,1,126,
816.196,-237.803,1133.71,µm,Spot,Position,1,127,
819.294,-251.193,1136.99,µm,Spot,Position,1,129,
740.199,-275.617,1146.21,µm,Spot,Position,1,130,
853.3,-254.841,1144.31,µm,Spot,Position,1,131,
798.625,-252.838,1155.22,µm,Spot,Position,1,132,
965.07,-292.582,1094,µm,Spot,Position,1,134,
969.283,-272.298,1094,µm,Spot,Position,1,135,
872.339,-242.508,1094,µm,Spot,Position,1,136,
888.396,-212.56,1094,µm,Spot,Position,1,137,
905.54,-210.731,1094,µm,Spot,Position,1,138,
867.513,-285.026,1101.89,µm,Spot,Position,1,140,
865.514,-304.693,1104.4,µm,Spot,Position,1,141,
859.128,-230.237,1117.15,µm,Spot,Position,1,142,
933.081,-272.315,1137.76,µm,Spot,Position,1,143,
965.307,-248.794,1138.1,µm,Spot,Position,1,144,
929.631,-261.79,1141.33,µm,Spot,Position,1,146,
1075.24,-315.263,1094,µm,Spot,Position,1,149,
1080.85,-306.747,1094,µm,Spot,Position,1,150,
1061.88,-300.13,1094,µm,Spot,Position,1,151,
1097.33,-250.835,1094,µm,Spot,Position,1,153,
1019.38,-225.857,1128.78,µm,Spot,Position,1,156,
1029.11,-240.12,1147.79,µm,Spot,Position,1,157,
1119.37,-242.224,1094,µm,Spot,Position,1,160,
1122.51,-227.427,1094,µm,Spot,Position,1,162,
1110.18,-265.174,1096.25,µm,Spot,Position,1,165,
459.976,-168.961,1142.25,µm,Spot,Position,1,247,
595.326,-155.189,1094,µm,Spot,Position,1,251,
553.435,-107.461,1094,µm,Spot,Position,1,252,
564.447,-139.075,1101.68,µm,Spot,Position,1,255,
571.822,-127.885,1106.28,µm,Spot,Position,1,256,
571.125,-139.737,1137.99,µm,Spot,Position,1,258,
593.207,-122.753,1138.14,µm,Spot,Position,1,259,
632.061,-120.787,1094,µm,Spot,Position,1,263,
688.485,-117.839,1094,µm,Spot,Position,1,264,
642.15,-97.2347,1094,µm,Spot,Position,1,265,
658.779,-127.78,1113.68,µm,Spot,Position,1,267,
635.223,-119.525,1113.13,µm,Spot,Position,1,268,
647.128,-127.807,1120.86,µm,Spot,Position,1,269,
659.976,-94.6624,1123.65,µm,Spot,Position,1,270,
615.273,-134.396,1135.02,µm,Spot,Position,1,272,
815.127,-121.501,1094,µm,Spot,Position,1,275,
817.619,-158.269,1112.99,µm,Spot,Position,1,278,
812.383,-144.01,1120.49,µm,Spot,Position,1,279,
829.906,-86.9821,1121.93,µm,Spot,Position,1,280,
794.978,-163,1127.33,µm,Spot,Position,1,281,
880.795,-190.068,1094,µm,Spot,Position,1,282,
886.656,-167.057,1094,µm,Spot,Position,1,283,
899.401,-168.7,1129.03,µm,Spot,Position,1,287,
938.142,-157.505,1136.3,µm,Spot,Position,1,288,
908.224,-170.714,1145.5,µm,Spot,Position,1,289,
892.564,-180.476,1149.06,µm,Spot,Position,1,290,
873.632,-195.483,1154.41,µm,Spot,Position,1,291,
964.603,-95.4293,1153.51,µm,Spot,Position,1,292,
990.782,-133.291,1094,µm,Spot,Position,1,295,
1007.11,-101.308,1094,µm,Spot,Position,1,296,
989.715,-131.26,1117.1,µm,Spot,Position,1,297,
981.374,-113.407,1123.8,µm,Spot,Position,1,298,
1094.1,-187.141,1125.07,µm,Spot,Position,1,299,
985.171,-89.1395,1141.64,µm,Spot,Position,1,302,
1056.71,-86.0799,1153.62,µm,Spot,Position,1,303,
1181.67,-199.638,1094,µm,Spot,Position,1,304,
1165.34,-196.631,1094,µm,Spot,Position,1,305,
1201.38,-189.087,1097.28,µm,Spot,Position,1,307,
1139.89,-129.391,1110.65,µm,Spot,Position,1,309,
1107.93,-173.193,1113.7,µm,Spot,Position,1,310,
1130.94,-134.088,1117.15,µm,Spot,Position,1,311,
1109.36,-158.393,1122.42,µm,Spot,Position,1,312,
1233.15,-152.286,1094,µm,Spot,Position,1,320,
1556.95,-86.2844,1138.51,µm,Spot,Position,1,376,
1648.29,-106.272,1155.34,µm,Spot,Position,1,391,
1731.43,-85.066,1094,µm,Spot,Position,1,395,
1735.37,-135.302,1145.25,µm,Spot,Position,1,404,
1721.77,-148.544,1149.15,µm,Spot,Position,1,407,
661.595,-67.3933,1094,µm,Spot,Position,1,450,
658.824,-55.5915,1094,µm,Spot,Position,1,451,
629.796,-40.6171,1094,µm,Spot,Position,1,452,
676.933,-31.4459,1094,µm,Spot,Position,1,453,
644.063,-9.95725,1094,µm,Spot,Position,1,454,
661.061,-0.208353,1094,µm,Spot,Position,1,456,
636.628,-79.2872,1101.58,µm,Spot,Position,1,457,
659.063,-57.4001,1102.02,µm,Spot,Position,1,458,
664.359,-21.7763,1102.01,µm,Spot,Position,1,459,
683.502,-32.9897,1120.53,µm,Spot,Position,1,461,
843.22,-66.7124,1094,µm,Spot,Position,1,467,
924.536,-22.6437,1094,µm,Spot,Position,1,481,
1070.93,-46.3821,1094,µm,Spot,Position,1,497,
1022.23,-28.0322,1094,µm,Spot,Position,1,498,
1054.52,-22.6577,1108.88,µm,Spot,Position,1,501,
1013.98,-78.341,1115.04,µm,Spot,Position,1,502,
1032.65,-67.0668,1113,µm,Spot,Position,1,503,
1067.29,10.0868,1122.76,µm,Spot,Position,1,504,
1082.69,-61.5642,1127.01,µm,Spot,Position,1,505,
1008.86,-49.9967,1142.44,µm,Spot,Position,1,506,
1111.41,-18.3018,1094,µm,Spot,Position,1,510,
1115.7,0.582236,1094,µm,Spot,Position,1,511,
1115.14,30.4388,1094,µm,Spot,Position,1,512,
1140.55,11.2538,1123.06,µm,Spot,Position,1,515,
1150.63,1.48986,1132.84,µm,Spot,Position,1,519,
1319.54,-30.958,1094,µm,Spot,Position,1,528,
1372.5,-20.9317,1094,µm,Spot,Position,1,547,
1540.62,-40.1201,1096.26,µm,Spot,Position,1,562,
1591.46,-74.7368,1094,µm,Spot,Position,1,573,
1642.5,-56.6439,1094,µm,Spot,Position,1,575,
1665.91,-50.6231,1094,µm,Spot,Position,1,576,
1695.79,11.5384,1124.87,µm,Spot,Position,1,584,
1677.55,-45.4986,1128.69,µm,Spot,Position,1,586,
1671.19,-68.4263,1134.6,µm,Spot,Position,1,587,
1659.51,-70.5511,1141.88,µm,Spot,Position,1,589,
1915.42,-56.9161,1094,µm,Spot,Position,1,613,
1915.46,-50.286,1106.7,µm,Spot,Position,1,620,
491.397,132.187,1149.94,µm,Spot,Position,1,645,
530.685,51.0169,1131.34,µm,Spot,Position,1,656,
546.153,39.6189,1150.2,µm,Spot,Position,1,657,
713.999,70.8311,1094,µm,Spot,Position,1,660,
694.49,49.7335,1124.42,µm,Spot,Position,1,664,
714.449,95.0084,1155.57,µm,Spot,Position,1,666,
727.018,113.05,1155.71,µm,Spot,Position,1,667,
747.697,137.622,1147.27,µm,Spot,Position,1,689,
903.343,45.0793,1094,µm,Spot,Position,1,692,
910.94,100.266,1094,µm,Spot,Position,1,693,
916.017,122.768,1094,µm,Spot,Position,1,694,
914.72,133.866,1102.39,µm,Spot,Position,1,698,
902.233,150.987,1137.07,µm,Spot,Position,1,702,
1042.44,150.559,1121.7,µm,Spot,Position,1,717,
1007.35,91.4158,1144.81,µm,Spot,Position,1,720,
995.082,107.013,1146.51,µm,Spot,Position,1,721,
1111.64,57.7074,1094,µm,Spot,Position,1,724,
1114.84,51.9717,1126.79,µm,Spot,Position,1,729,
1264.52,42.0552,1094,µm,Spot,Position,1,735,
1275.93,54.2286,1094,µm,Spot,Position,1,736,
1307.08,91.0389,1094,µm,Spot,Position,1,738,
1465.17,74.1632,1094,µm,Spot,Position,1,779,
1475.76,94.5326,1094,µm,Spot,Position,1,780,
1485.87,112.486,1094,µm,Spot,Position,1,781,
1495.07,138.668,1100.36,µm,Spot,Position,1,783,
1692.06,52.93,1139.19,µm,Spot,Position,1,811,
1698.24,70.4351,1146.64,µm,Spot,Position,1,814,
1728.13,81.418,1094,µm,Spot,Position,1,818,
1748.42,96.9023,1094,µm,Spot,Position,1,820,
1711.74,100.299,1094,µm,Spot,Position,1,821,
1930.46,152.94,1155.97,µm,Spot,Position,1,848,
334.549,173.287,1094,µm,Spot,Position,1,859,
340.152,187.995,1094,µm,Spot,Position,1,860,
346.348,223.908,1094,µm,Spot,Position,1,861,
341.031,255.127,1094,µm,Spot,Position,1,864,
343.331,270.692,1094,µm,Spot,Position,1,865,
363.678,234.745,1105.8,µm,Spot,Position,1,866,
357.536,199.921,1113.1,µm,Spot,Position,1,867,
371.331,195.476,1145.88,µm,Spot,Position,1,868,
401.583,236.926,1094,µm,Spot,Position,1,870,
390.858,202.343,1149.42,µm,Spot,Position,1,871,
839.644,210.642,1094,µm,Spot,Position,1,897,
850.086,223.407,1094,µm,Spot,Position,1,898,
827.75,186.788,1104.68,µm,Spot,Position,1,901,
814.874,276.317,1111.2,µm,Spot,Position,1,902,
848.325,214.73,1120.9,µm,Spot,Position,1,906,
854.625,234.021,1120.27,µm,Spot,Position,1,907,
970.819,200.863,1094,µm,Spot,Position,1,911,
857.39,239.056,1094,µm,Spot,Position,1,913,
857.266,263.032,1094,µm,Spot,Position,1,914,
944.783,211.576,1098.09,µm,Spot,Position,1,915,
933.118,163.371,1102.15,µm,Spot,Position,1,916,
965.647,233.081,1102.55,µm,Spot,Position,1,917,
938.139,219.394,1106.27,µm,Spot,Position,1,918,
878.821,272.673,1110.47,µm,Spot,Position,1,920,
947.579,211.778,1125.39,µm,Spot,Position,1,923,
875.251,227.476,1138.96,µm,Spot,Position,1,926,
903.362,242.125,1143.62,µm,Spot,Position,1,928,
883.552,249.09,1151.47,µm,Spot,Position,1,929,
943.534,247.771,1155.06,µm,Spot,Position,1,930,
977.206,248.505,1110.29,µm,Spot,Position,1,948,
1038.2,161.331,1121.88,µm,Spot,Position,1,949,
1239.79,191.872,1094,µm,Spot,Position,1,973,
