760.412,855.744,388.786,CD31,YP5
855.76,849.765,409.069,CD31,YP5
1217.48,854.856,368.846,CD31,YP5
1267.37,858.305,372.731,CD31,YP5
1247.72,856.294,378.057,CD31,YP5
1198.16,863.411,377.464,CD31,YP5
1188.56,868.06,378.429,CD31,YP5
1237.34,859.603,381.845,CD31,YP5
1200.09,873.562,388.055,CD31,YP5
1465.11,855.234,391.653,CD31,YP5
1590.99,848.366,365.837,CD31,YP5
1637.53,850.952,387.643,CD31,YP5
1629.76,846.397,392.193,CD31,YP5
1662.31,847.264,373.574,CD31,YP5
1653.32,849.311,372.421,CD31,YP5
1671.33,852.268,378.004,CD31,YP5
1676.39,856.569,382.826,CD31,YP5
1696.31,860.788,383.136,CD31,YP5
1698.85,866.059,387.245,CD31,YP5
1691.96,872.153,387.576,CD31,YP5
1704.57,852.356,393.579,CD31,YP5
1655.63,852.909,392.197,CD31,YP5
1737.2,867.74,393.677,CD31,YP5
1704.7,869.974,392.62,CD31,YP5
1717.03,867.439,402.382,CD31,YP5
1661.85,856.774,407.621,CD31,YP5
1747.73,846.595,417.134,CD31,YP5
1758.38,869.018,416.983,CD31,YP5
1702.77,850.397,420.093,CD31,YP5
1710.89,859.071,421.672,CD31,YP5
1689.4,870.232,422.001,CD31,YP5
1731.66,874.683,422.195,CD31,YP5
709.725,894.581,372.303,CD31,YP5
802.579,972.68,372.664,CD31,YP5
777.51,989.835,370.11,CD31,YP5
787.488,982.042,378.243,CD31,YP5
719.442,895.755,382.248,CD31,YP5
704.193,906.606,381.771,CD31,YP5
759.699,997.898,381.0,CD31,YP5
803.825,916.899,386.859,CD31,YP5
717.36,907.616,392.776,CD31,YP5
802.278,923.974,392.231,CD31,YP5
779.638,990.133,392.32,CD31,YP5
715.541,913.295,398.176,CD31,YP5
800.623,929.367,396.69,CD31,YP5
788.16,984.551,396.073,CD31,YP5
770.886,996.816,397.06,CD31,YP5
795.466,943.976,406.4,CD31,YP5
802.268,924.38,414.658,CD31,YP5
790.788,957.115,411.504,CD31,YP5
780.56,979.979,423.169,CD31,YP5
904.13,953.963,360.37,CD31,YP5
858.184,957.446,364.105,CD31,YP5
917.19,957.048,361.117,CD31,YP5
813.68,991.963,360.944,CD31,YP5
811.626,891.646,366.849,CD31,YP5
846.09,955.411,366.242,CD31,YP5
902.584,998.178,368.14,CD31,YP5
808.817,898.184,372.961,CD31,YP5
890.764,989.04,372.714,CD31,YP5
828.553,949.38,377.897,CD31,YP5
876.064,962.174,376.232,CD31,YP5
895.496,977.419,377.883,CD31,YP5
915.754,979.975,376.183,CD31,YP5
886.379,982.783,376.706,CD31,YP5
804.807,911.447,382.292,CD31,YP5
885.243,970.471,381.698,CD31,YP5
805.955,962.112,388.208,CD31,YP5
