
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
722.565,877.316,362.387,µm,Spot,Position,1,0,
745.518,866.959,377.263,µm,Spot,Position,1,1,
710.855,872.494,378.475,µm,Spot,Position,1,2,
741.734,858.556,388.233,µm,Spot,Position,1,3,
849.598,870.918,384.83,µm,Spot,Position,1,4,
890.797,864.224,395.158,µm,Spot,Position,1,5,
912.632,847.015,416.317,µm,Spot,Position,1,6,
832.48,848.4,423.973,µm,Spot,Position,1,7,
929.198,846.361,369.039,µm,Spot,Position,1,8,
1014.45,861.16,396.141,µm,Spot,Position,1,9,
1097.73,863.962,374.732,µm,Spot,Position,1,10,
1056.15,859.443,383.571,µm,Spot,Position,1,11,
1216.52,856.666,368.613,µm,Spot,Position,1,12,
1269.48,860.235,369.009,µm,Spot,Position,1,13,
1190.62,876.65,366.963,µm,Spot,Position,1,14,
1251.98,858.808,374.565,µm,Spot,Position,1,15,
1334.24,846.731,367.967,µm,Spot,Position,1,16,
1307.97,849.056,370.836,µm,Spot,Position,1,17,
1293.08,858.78,402.486,µm,Spot,Position,1,18,
1301.99,866.287,405.103,µm,Spot,Position,1,19,
1487.36,847.072,365.932,µm,Spot,Position,1,20,
1466.31,854.537,390.98,µm,Spot,Position,1,21,
1563.18,846.149,363.886,µm,Spot,Position,1,22,
1594.87,846.942,370.258,µm,Spot,Position,1,23,
1554.87,852.344,385.043,µm,Spot,Position,1,24,
1541.08,853.593,390.132,µm,Spot,Position,1,25,
1639.7,877.564,398.95,µm,Spot,Position,1,26,
1640.4,850.115,402.233,µm,Spot,Position,1,27,
1584.81,864.439,419.706,µm,Spot,Position,1,28,
1656.2,877.636,365.177,µm,Spot,Position,1,29,
1654.32,848.258,370.02,µm,Spot,Position,1,30,
1741.67,865.931,371.399,µm,Spot,Position,1,31,
1693.1,853.578,376.656,µm,Spot,Position,1,32,
1726.64,859.853,388.294,µm,Spot,Position,1,33,
1701.79,866.915,389.432,µm,Spot,Position,1,34,
1704.64,854.586,390.796,µm,Spot,Position,1,35,
1699.96,846.514,396.857,µm,Spot,Position,1,36,
1736.73,873.166,403.86,µm,Spot,Position,1,37,
1677.11,866.255,406.437,µm,Spot,Position,1,38,
1686.9,874.902,406.404,µm,Spot,Position,1,39,
1749.05,847.388,416.268,µm,Spot,Position,1,40,
1737.53,877.505,417.943,µm,Spot,Position,1,41,
1700.17,847.59,424.501,µm,Spot,Position,1,42,
1685.85,849.289,424.099,µm,Spot,Position,1,43,
1734.98,855.489,422.431,µm,Spot,Position,1,44,
1693.55,871.05,421.992,µm,Spot,Position,1,45,
732.041,946.944,367.559,µm,Spot,Position,1,46,
782.709,987.663,387.064,µm,Spot,Position,1,47,
790.841,984.6,397.292,µm,Spot,Position,1,48,
722.027,879.943,407.122,µm,Spot,Position,1,49,
701.643,932.684,405.543,µm,Spot,Position,1,50,
710.064,906.414,412.432,µm,Spot,Position,1,51,
745.726,978.359,413.709,µm,Spot,Position,1,52,
779.631,890.96,416.939,µm,Spot,Position,1,53,
746.116,895.556,419.627,µm,Spot,Position,1,54,
886.531,998.256,361.836,µm,Spot,Position,1,55,
804.702,972.149,369.785,µm,Spot,Position,1,56,
856.712,960.808,378.514,µm,Spot,Position,1,57,
890.983,964.786,376.226,µm,Spot,Position,1,58,
885.835,969.822,379.816,µm,Spot,Position,1,59,
913.662,978.814,375.818,µm,Spot,Position,1,60,
831.149,992.87,380.025,µm,Spot,Position,1,61,
886.886,944.729,385.439,µm,Spot,Position,1,62,
847.925,959.246,385.108,µm,Spot,Position,1,63,
