
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2418.85,576.61,13.7619,µm,Spot,Position,1,0,
2409.66,578.353,18.106,µm,Spot,Position,1,1,
2434.64,651.426,61.1214,µm,Spot,Position,1,2,
2370.12,830.742,28.9052,µm,Spot,Position,1,3,
2422.18,724.983,36.2209,µm,Spot,Position,1,4,
2356.83,864.788,21.098,µm,Spot,Position,1,5,
2510.26,1419.98,19.2358,µm,Spot,Position,1,6,
2351.39,1670.1,2,µm,Spot,Position,1,7,
2346.91,1668.65,13.454,µm,Spot,Position,1,8,
2365,683.711,122.621,µm,Spot,Position,1,9,
2298.64,859.007,185.267,µm,Spot,Position,1,10,
2599.57,1846.28,153.92,µm,Spot,Position,1,11,
2592.64,1842.28,158.751,µm,Spot,Position,1,12,
2502.49,1076.09,237.052,µm,Spot,Position,1,13,
2480.57,1122.64,192.181,µm,Spot,Position,1,14,
2519.47,1085.19,255.058,µm,Spot,Position,1,15,
2457.92,1340.69,222.339,µm,Spot,Position,1,16,
2452.81,1366.95,224.512,µm,Spot,Position,1,17,
2467.05,1340.62,241.724,µm,Spot,Position,1,18,
2496.25,1562.15,235.528,µm,Spot,Position,1,19,
2608.88,1606.1,207.594,µm,Spot,Position,1,20,
2549.58,1741.91,227.932,µm,Spot,Position,1,21,
2566.95,1762.33,232.453,µm,Spot,Position,1,22,
2633.64,1899.65,239.017,µm,Spot,Position,1,23,
3220.97,240.585,314.098,µm,Spot,Position,1,24,
2280.18,1034.86,312.147,µm,Spot,Position,1,25,
2308.49,1058.09,285.01,µm,Spot,Position,1,26,
2545.19,1068.11,289.065,µm,Spot,Position,1,27,
2544.59,1021.97,299.705,µm,Spot,Position,1,28,
2234.32,1172.96,285.628,µm,Spot,Position,1,29,
2238.87,1136.51,304.683,µm,Spot,Position,1,30,
2340.51,1092.92,271.251,µm,Spot,Position,1,31,
2527.22,1202.38,291.148,µm,Spot,Position,1,32,
2542.78,1116.04,295.267,µm,Spot,Position,1,33,
2455.89,1314.23,314.817,µm,Spot,Position,1,34,
2442.39,1333.46,307.945,µm,Spot,Position,1,35,
2452.6,1344.61,306.306,µm,Spot,Position,1,36,
2495.9,1571.14,263.671,µm,Spot,Position,1,37,
2470.59,1635.86,318.381,µm,Spot,Position,1,38,
2659.38,1671.53,299.638,µm,Spot,Position,1,39,
2670.88,1660.14,308.938,µm,Spot,Position,1,40,
2591.88,1735.61,278.964,µm,Spot,Position,1,41,
2693.45,1697.93,286.758,µm,Spot,Position,1,42,
2698.83,1687.61,293.467,µm,Spot,Position,1,43,
2704.95,1706.39,305.56,µm,Spot,Position,1,44,
2745.41,12.7687,363.055,µm,Spot,Position,1,45,
2731.27,10.9423,366.9,µm,Spot,Position,1,46,
3143.44,299.441,382.156,µm,Spot,Position,1,47,
2465.12,961.025,363.939,µm,Spot,Position,1,48,
2374.99,998.122,357.479,µm,Spot,Position,1,49,
2377.99,1039.31,374.779,µm,Spot,Position,1,50,
2610.87,1028.64,369.907,µm,Spot,Position,1,51,
2325.42,1093.57,352.826,µm,Spot,Position,1,52,
2610.02,1115.42,374.624,µm,Spot,Position,1,53,
2508.7,1283.32,331.312,µm,Spot,Position,1,54,
2508.84,1275.72,341.193,µm,Spot,Position,1,55,
2430.35,1410.1,358.06,µm,Spot,Position,1,56,
2832.67,1560,378.562,µm,Spot,Position,1,57,
2474.12,1647.16,323.181,µm,Spot,Position,1,58,
2515.41,1755.34,352.528,µm,Spot,Position,1,59,
2486.11,1777.03,374.526,µm,Spot,Position,1,60,
2511.61,1762.16,383.481,µm,Spot,Position,1,61,
2634.95,1695.17,344.921,µm,Spot,Position,1,62,
2591.65,1724.68,380.505,µm,Spot,Position,1,63,
2615.78,1960.14,368.377,µm,Spot,Position,1,64,
3139.25,321.162,392.191,µm,Spot,Position,1,65,
3019.96,363.886,429.969,µm,Spot,Position,1,66,
3031.41,370.774,438.078,µm,Spot,Position,1,67,
3132.04,388.542,431.158,µm,Spot,Position,1,68,
2636.93,694.037,412.945,µm,Spot,Position,1,69,
2650.52,699.95,421.372,µm,Spot,Position,1,70,
2650.58,690.048,428.95,µm,Spot,Position,1,71,
2498.96,745.774,426.084,µm,Spot,Position,1,72,
2485.91,783.088,432.79,µm,Spot,Position,1,73,
2503.17,728.657,447.333,µm,Spot,Position,1,74,
2528.92,763.193,434.592,µm,Spot,Position,1,75,
2442.04,884.659,397.605,µm,Spot,Position,1,76,
2437.84,880.835,402.153,µm,Spot,Position,1,77,
2465.73,924.736,402.939,µm,Spot,Position,1,78,
2445.62,905.234,411.802,µm,Spot,Position,1,79,
2431.06,890.799,415.481,µm,Spot,Position,1,80,
2442.33,855.215,419.694,µm,Spot,Position,1,81,
2500.67,949.29,424.857,µm,Spot,Position,1,82,
2443.98,886.94,445.737,µm,Spot,Position,1,83,
2529.5,866.573,432.008,µm,Spot,Position,1,84,
2551.72,896.773,438.212,µm,Spot,Position,1,85,
2546.5,918.134,442.428,µm,Spot,Position,1,86,
2485.38,988.775,398.992,µm,Spot,Position,1,87,
2502.82,990.676,409.499,µm,Spot,Position,1,88,
2498.15,965.082,419.256,µm,Spot,Position,1,89,
2644.05,1065.79,393.467,µm,Spot,Position,1,90,
2679.24,985.437,435.395,µm,Spot,Position,1,91,
2280.9,1112.16,394.658,µm,Spot,Position,1,92,
2274.56,1388.42,426.459,µm,Spot,Position,1,93,
2332.64,1356.99,398.949,µm,Spot,Position,1,94,
2424.26,1421.55,422.633,µm,Spot,Position,1,95,
2635.04,1758.55,406.758,µm,Spot,Position,1,96,
2547.07,1761.46,410.038,µm,Spot,Position,1,97,
2328.59,1933.99,401.824,µm,Spot,Position,1,98,
2326.49,1968.89,445.527,µm,Spot,Position,1,99,
2745.45,2217.93,445.157,µm,Spot,Position,1,100,
2567.04,254.32,464.796,µm,Spot,Position,1,101,
3187.24,277.839,460.072,µm,Spot,Position,1,102,
3109.34,424.187,463.451,µm,Spot,Position,1,103,
2680.21,583.654,482.762,µm,Spot,Position,1,104,
2676.33,569.367,493.643,µm,Spot,Position,1,105,
2679.42,630.298,492.135,µm,Spot,Position,1,106,
2710.88,682.539,494.722,µm,Spot,Position,1,107,
2392.98,780.446,498.513,µm,Spot,Position,1,108,
2488.53,748.022,448.273,µm,Spot,Position,1,109,
2490.55,794.503,453.187,µm,Spot,Position,1,110,
2463.68,836.382,486.899,µm,Spot,Position,1,111,
2425.2,746.535,495.228,µm,Spot,Position,1,112,
2518.99,832.566,494.878,µm,Spot,Position,1,113,
2438.66,773.014,511.026,µm,Spot,Position,1,114,
2557.65,841.289,466.213,µm,Spot,Position,1,115,
2686.96,741.185,463.236,µm,Spot,Position,1,116,
2758.36,796.643,498.992,µm,Spot,Position,1,117,
2383.12,853.245,458.352,µm,Spot,Position,1,118,
2371.52,849.274,505.309,µm,Spot,Position,1,119,
2478.69,863.298,452.675,µm,Spot,Position,1,120,
2483.32,901.469,463.414,µm,Spot,Position,1,121,
2497.61,901.96,474.553,µm,Spot,Position,1,122,
2435.9,849.208,482.251,µm,Spot,Position,1,123,
2510.35,940.498,487.969,µm,Spot,Position,1,124,
2505.35,843.031,488.664,µm,Spot,Position,1,125,
2497.8,851.765,492.776,µm,Spot,Position,1,126,
2411.59,859.398,505.607,µm,Spot,Position,1,127,
2560.33,863.563,457.246,µm,Spot,Position,1,128,
2553.9,960.104,506.294,µm,Spot,Position,1,129,
2748.57,899.906,495.244,µm,Spot,Position,1,130,
2388.16,1020.29,449.204,µm,Spot,Position,1,131,
2433.18,987.953,465.483,µm,Spot,Position,1,132,
2507.61,996.944,468.846,µm,Spot,Position,1,133,
2482.09,979.301,481.65,µm,Spot,Position,1,134,
2430.1,971.19,484.712,µm,Spot,Position,1,135,
2451.71,1000.03,486.217,µm,Spot,Position,1,136,
2445.55,992.867,501.457,µm,Spot,Position,1,137,
2433.99,966.991,509.132,µm,Spot,Position,1,138,
2538.48,980.043,509.919,µm,Spot,Position,1,139,
2674.09,1067.7,467.12,µm,Spot,Position,1,140,
