
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1709.02,591.54,49.7936,µm,Spot,Position,1,0,
2434.83,590.398,2,µm,Spot,Position,1,1,
1663.71,633.451,42.4337,µm,Spot,Position,1,2,
1682.45,639.433,45.4166,µm,Spot,Position,1,3,
1659.74,615.278,48.5311,µm,Spot,Position,1,4,
1792.55,716.801,2,µm,Spot,Position,1,5,
1788.64,709.351,9.22612,µm,Spot,Position,1,6,
1699.39,684.184,45.1462,µm,Spot,Position,1,7,
1749.67,718.68,46.3092,µm,Spot,Position,1,8,
1706.05,645.167,54.3427,µm,Spot,Position,1,9,
1771.84,630.98,62.7795,µm,Spot,Position,1,10,
1775.15,647.373,61.8768,µm,Spot,Position,1,11,
1825.17,658.507,17.9674,µm,Spot,Position,1,12,
1832.66,652.041,32.8266,µm,Spot,Position,1,13,
1824.39,652.04,39.0818,µm,Spot,Position,1,14,
2329.32,622.235,22.6722,µm,Spot,Position,1,15,
2353.92,665.788,27.629,µm,Spot,Position,1,16,
2293.47,707.594,32.5024,µm,Spot,Position,1,17,
2481.11,694.99,2,µm,Spot,Position,1,18,
2526.63,626.299,44.8925,µm,Spot,Position,1,19,
1883.46,775.049,2,µm,Spot,Position,1,20,
1856.38,774.171,18.6344,µm,Spot,Position,1,21,
1901.53,798.342,29.2797,µm,Spot,Position,1,22,
1862.2,780.014,34.6107,µm,Spot,Position,1,23,
1861.39,786.27,63.6149,µm,Spot,Position,1,24,
1943.92,816.426,41.9888,µm,Spot,Position,1,25,
2260.74,736.228,34.325,µm,Spot,Position,1,26,
2241.61,821.925,56.5938,µm,Spot,Position,1,27,
2301.04,731.87,24.5741,µm,Spot,Position,1,28,
2333.43,770.541,25.086,µm,Spot,Position,1,29,
2300.35,727.3,43.1589,µm,Spot,Position,1,30,
2353.99,831.963,41.7489,µm,Spot,Position,1,31,
2386.86,816.961,53.9628,µm,Spot,Position,1,32,
2338.3,793.451,59.0815,µm,Spot,Position,1,33,
2468.04,724.186,6.45455,µm,Spot,Position,1,34,
2436.71,739.428,38.1353,µm,Spot,Position,1,35,
2104.25,890.943,15.5614,µm,Spot,Position,1,36,
2181.08,849.662,14.7205,µm,Spot,Position,1,37,
2238.84,843.372,49.1993,µm,Spot,Position,1,38,
2319.6,1014.15,11.961,µm,Spot,Position,1,39,
2520.37,995.194,2,µm,Spot,Position,1,40,
2327.41,1191.47,15.0712,µm,Spot,Position,1,41,
2417.13,1177.58,25.4275,µm,Spot,Position,1,42,
2421.62,1194.45,33.4354,µm,Spot,Position,1,43,
2434.18,1189.48,45.3073,µm,Spot,Position,1,44,
2442.58,1168.74,48.6323,µm,Spot,Position,1,45,
2368.49,1319.38,2,µm,Spot,Position,1,46,
2383.13,1218.36,18.7017,µm,Spot,Position,1,47,
2405.63,1224.95,48.8486,µm,Spot,Position,1,48,
2412.82,1250.22,55.0267,µm,Spot,Position,1,49,
2370.24,1340.3,2,µm,Spot,Position,1,50,
2373.08,1324.01,13.0109,µm,Spot,Position,1,51,
2246.08,1527.36,38.7469,µm,Spot,Position,1,52,
2265.81,1545.03,38.7125,µm,Spot,Position,1,53,
2230.25,1504.75,41.1134,µm,Spot,Position,1,54,
2246.9,1534.11,42.6077,µm,Spot,Position,1,55,
2250.75,1548.35,43.6256,µm,Spot,Position,1,56,
2222.43,1494.05,49.2098,µm,Spot,Position,1,57,
2235.18,1516.77,50.7194,µm,Spot,Position,1,58,
2228.57,1499.17,61.7944,µm,Spot,Position,1,59,
2238.76,1533.47,62.2156,µm,Spot,Position,1,60,
2246.47,1552.37,60.6889,µm,Spot,Position,1,61,
2325.03,1445.87,34.6457,µm,Spot,Position,1,62,
2513.79,1452.12,48.9241,µm,Spot,Position,1,63,
2382.2,1646.17,22.2276,µm,Spot,Position,1,64,
2499.62,1673.16,14.7586,µm,Spot,Position,1,65,
2497.81,1680.21,14.8409,µm,Spot,Position,1,66,
2499.63,1667.16,23.2876,µm,Spot,Position,1,67,
2507.65,1669.92,22.616,µm,Spot,Position,1,68,
2513.26,1663.14,25.4965,µm,Spot,Position,1,69,
2522.45,1648.05,35.5585,µm,Spot,Position,1,70,
2524.15,1654.95,40.7773,µm,Spot,Position,1,71,
2473.81,1595.89,60.6327,µm,Spot,Position,1,72,
2543.82,1642.33,61.5322,µm,Spot,Position,1,73,
2364.87,1695.94,2,µm,Spot,Position,1,74,
2359.38,1714.15,2,µm,Spot,Position,1,75,
2358.17,1721.68,13.0755,µm,Spot,Position,1,76,
2356.05,1734.86,13.9291,µm,Spot,Position,1,77,
2358.03,1746.19,14.1564,µm,Spot,Position,1,78,
2361.61,1764.09,23.6377,µm,Spot,Position,1,79,
2362.54,1765.11,35.3402,µm,Spot,Position,1,80,
2368.29,1771.76,36.213,µm,Spot,Position,1,81,
2378.16,1779.54,41.0106,µm,Spot,Position,1,82,
2385.48,1786.08,57.8555,µm,Spot,Position,1,83,
2391.56,1794.98,59.1715,µm,Spot,Position,1,84,
2399.25,1800.43,58.5928,µm,Spot,Position,1,85,
2483.29,1691.05,13.1324,µm,Spot,Position,1,86,
2515.4,1709.17,32.6442,µm,Spot,Position,1,87,
2527.52,1708.05,59.0367,µm,Spot,Position,1,88,
3923.34,1720.46,18.1276,µm,Spot,Position,1,89,
2522.41,1857.76,46.9156,µm,Spot,Position,1,90,
2437.01,1843.42,50.7296,µm,Spot,Position,1,91,
2513.14,1856.79,50.3444,µm,Spot,Position,1,92,
2426.85,1830.81,54.2196,µm,Spot,Position,1,93,
2410.72,1810.64,59.0544,µm,Spot,Position,1,94,
2419.21,1820.29,57.4583,µm,Spot,Position,1,95,
2450.03,1854.96,57.5422,µm,Spot,Position,1,96,
2525.31,1863.2,63.2337,µm,Spot,Position,1,97,
2534.19,1861.68,51.3851,µm,Spot,Position,1,98,
