
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
1530.83,4354.01,1815.12,µm,Spot,Position,1,132,
1536.56,4350.12,1770.16,µm,Spot,Position,1,138,
1608,4365.47,1786.82,µm,Spot,Position,1,142,
1579.61,4371.25,1801.26,µm,Spot,Position,1,144,
1637.32,4341.34,1811.17,µm,Spot,Position,1,145,
1506,4460.61,1792.93,µm,Spot,Position,1,475,
1526.86,4475.03,1798.9,µm,Spot,Position,1,479,
1518.9,4481.12,1806.11,µm,Spot,Position,1,484,
1538.69,4452.35,1762,µm,Spot,Position,1,492,
1573.93,4472.32,1762,µm,Spot,Position,1,493,
1574.41,4482.02,1762,µm,Spot,Position,1,494,
1566.86,4510.79,1762,µm,Spot,Position,1,495,
1581.86,4476.38,1770.49,µm,Spot,Position,1,496,
1580.94,4514.3,1770.05,µm,Spot,Position,1,497,
1603.59,4453.1,1774.17,µm,Spot,Position,1,498,
1588.07,4475,1775.2,µm,Spot,Position,1,499,
1626.15,4440.23,1778.81,µm,Spot,Position,1,500,
1612.17,4450.75,1778.46,µm,Spot,Position,1,501,
1596.08,4473.67,1778.86,µm,Spot,Position,1,502,
1590.95,4484.5,1779.27,µm,Spot,Position,1,503,
1537.27,4452.94,1781.69,µm,Spot,Position,1,504,
1603.64,4472.38,1781.92,µm,Spot,Position,1,505,
1597.82,4482.58,1782.57,µm,Spot,Position,1,506,
1610.68,4472.79,1787.08,µm,Spot,Position,1,507,
1599.15,4510.06,1786.64,µm,Spot,Position,1,508,
1613.12,4432.57,1793.21,µm,Spot,Position,1,509,
1619.7,4470.47,1794.83,µm,Spot,Position,1,510,
1619.51,4420.88,1803.98,µm,Spot,Position,1,511,
1640.86,4450.93,1803.58,µm,Spot,Position,1,512,
1655.47,4454.11,1803.38,µm,Spot,Position,1,513,
1634.83,4472.31,1805.2,µm,Spot,Position,1,514,
1622.21,4506.15,1806.43,µm,Spot,Position,1,515,
1621.08,4422.95,1813.48,µm,Spot,Position,1,517,
1623.14,4440.2,1814.74,µm,Spot,Position,1,518,
1644.72,4479.02,1813.71,µm,Spot,Position,1,519,
1659.89,4488.51,1762,µm,Spot,Position,1,521,
1666.52,4507.92,1762,µm,Spot,Position,1,523,
1671.16,4506.4,1769.7,µm,Spot,Position,1,524,
1665.42,4489.8,1773.94,µm,Spot,Position,1,525,
1675.81,4478.73,1785.68,µm,Spot,Position,1,526,
