
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
959.369,4398.01,1777.26,µm,Spot,Position,1,0,
1051.2,4282.45,1797.67,µm,Spot,Position,1,1,
1355.84,4373,1817.21,µm,Spot,Position,1,2,
1532.05,4345.57,1783.06,µm,Spot,Position,1,3,
1505.36,4325.05,1796.94,µm,Spot,Position,1,4,
1593.26,4311.34,1762,µm,Spot,Position,1,5,
1570.06,4382.33,1766.14,µm,Spot,Position,1,6,
1597.53,4376.05,1770.4,µm,Spot,Position,1,7,
1596.67,4327.28,1774.02,µm,Spot,Position,1,8,
1605.57,4351.46,1796.88,µm,Spot,Position,1,9,
1550.24,4376.8,1803.47,µm,Spot,Position,1,10,
1570.13,4295.13,1818.3,µm,Spot,Position,1,11,
1945.18,4388.13,1762,µm,Spot,Position,1,12,
2139.13,4338.95,1762,µm,Spot,Position,1,13,
2223.9,4397.27,1786.51,µm,Spot,Position,1,14,
2180.48,4308.26,1803.07,µm,Spot,Position,1,15,
2190,4302.72,1813.97,µm,Spot,Position,1,16,
2227.06,4378.39,1816.5,µm,Spot,Position,1,17,
931.256,4446.9,1823.25,µm,Spot,Position,1,18,
1132.49,4420.27,1776.75,µm,Spot,Position,1,19,
1289.8,4470.86,1777.48,µm,Spot,Position,1,20,
1196.59,4515.86,1805.66,µm,Spot,Position,1,21,
1487.72,4505.44,1771.41,µm,Spot,Position,1,22,
1431.08,4466.57,1785.9,µm,Spot,Position,1,23,
1462.8,4466.16,1785.73,µm,Spot,Position,1,24,
1502.64,4455.11,1809.19,µm,Spot,Position,1,25,
1647.22,4431.27,1786.35,µm,Spot,Position,1,26,
1534.94,4447.73,1795.65,µm,Spot,Position,1,27,
1540.29,4502.38,1798.51,µm,Spot,Position,1,28,
1696.81,4512.69,1785.81,µm,Spot,Position,1,29,
1716.72,4495.06,1805.4,µm,Spot,Position,1,30,
1674.75,4440.56,1817.53,µm,Spot,Position,1,31,
1790.7,4429.43,1762,µm,Spot,Position,1,32,
1879.23,4472.97,1781.27,µm,Spot,Position,1,33,
1902.05,4489.01,1803.29,µm,Spot,Position,1,34,
1912.3,4517.35,1815.68,µm,Spot,Position,1,35,
