Position X,Position Y,Position Z
1244.64,5436.95,1933.17
2257.26,5370.46,1901.9
1339.49,5539.13,1906.33
1833.82,5495.25,1927.31
979.591,5612.98,1933.56
1139.14,5657.92,1888.68
1142.48,5652.84,1893.08
1149.94,5642.57,1905.68
1161.67,5621.49,1944.94
2313.17,5699.9,1920.07
2383.04,5716.17,1895.67
2391.68,5697.87,1897.88
1031.73,5822.51,1918.56
1006.52,5808.69,1923.37
1001.95,5822.25,1924.13
945.121,5821.14,1929.67
936.409,5846.48,1944.37
1109.76,5831.36,1890.66
1129.78,5793.68,1896.04
1074.27,5833.8,1905.12
1064.36,5836.93,1913.36
1285.9,5792.04,1894.76
1190.22,5809.21,1914.01
1342.55,5836.69,1892.81
1866.97,5966.37,1891
1873.54,5970.97,1893.43
2007.55,5962.26,1918.13
2003.79,5957.26,1921.89
2010.51,5948.78,1929.47
2032.12,5970.95,1911.78
2053.01,5861.52,1919.57
2032.15,5943.38,1921.83
2022.55,5945.79,1925.46
2055.53,5878.11,1934.45
2067.6,5932.07,1934.14
2044.64,5934.18,1933.86
2060.86,5951.48,1932.91
2055.21,5894.46,1936.46
2062.58,5934.27,1939.3
2081.95,5928.44,1941.74
2228.45,5956.19,1906.05
2151.9,5910.22,1912.67
2143.98,5915.62,1919.36
2215.81,5927.26,1950
2301.3,5947.07,1894.17
1503.26,6047.85,1950.98
2021.31,6018.58,1890.5
2064.02,5981.73,1946.02
2330.16,5994.1,1945.27
2457,5987.33,1927.37
2018.32,6124.2,1892.67
2390.39,6124.2,1942.06
1508.62,4399.97,2008.46
1600.48,4370,1959.22
2132.13,4370.26,1983.22
2180.02,4287.77,1955.37
2140.14,4393.13,2005.32
1562.48,4443.03,1965.92
1541.98,4427.7,1981.03
2076.8,4419.89,1986.23
2145.35,4435.48,2013.31
1949.53,4637.64,2003.5
1940.53,4607.53,2007.1
1958.1,4623.29,2006.26
1955.12,4643.35,2006.02
1942.25,4621.6,2011.39
1974.67,4642.04,2012.94
2112.49,4564.4,1990.18
2172.4,4596.05,2009.75
