
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
931.256,4282.45,1806.66,µm,Spot,Position,1,85437,
1039.89,4282.45,1806.76,µm,Spot,Position,1,85438,
1053.97,4398.39,1818.32,µm,Spot,Position,1,85459,
1357.93,4373.91,1810.72,µm,Spot,Position,1,85484,
1553.33,4379.51,1808.38,µm,Spot,Position,1,85501,
1571.06,4292.18,1816.35,µm,Spot,Position,1,85502,
1567.61,4282.45,1821.84,µm,Spot,Position,1,85503,
1940.61,4396.86,1802.9,µm,Spot,Position,1,85532,
2216.94,4401.48,1803.5,µm,Spot,Position,1,85551,
2201.89,4290.99,1808.22,µm,Spot,Position,1,85554,
2224.52,4384.67,1809.41,µm,Spot,Position,1,85557,
2198.59,4309.81,1812.48,µm,Spot,Position,1,85558,
2227.42,4351.84,1814.19,µm,Spot,Position,1,85561,
2205.7,4317.7,1821.62,µm,Spot,Position,1,85564,
983.399,4475.16,1805.72,µm,Spot,Position,1,85592,
1028.49,4410.12,1810.42,µm,Spot,Position,1,85597,
1034.89,4410.98,1809.19,µm,Spot,Position,1,85598,
1115.56,4447.22,1801.59,µm,Spot,Position,1,85605,
1087.15,4440.98,1804.87,µm,Spot,Position,1,85607,
1164.57,4488.16,1805.01,µm,Spot,Position,1,85609,
1058,4424.09,1809.32,µm,Spot,Position,1,85612,
1140.75,4467.79,1812.97,µm,Spot,Position,1,85615,
1187.42,4507.78,1803.35,µm,Spot,Position,1,85619,
1196.44,4514.68,1804.19,µm,Spot,Position,1,85627,
1512.6,4479.9,1819.34,µm,Spot,Position,1,85658,
1640.18,4446.12,1802.78,µm,Spot,Position,1,85660,
1609.35,4479.78,1802.74,µm,Spot,Position,1,85661,
1565.44,4513.18,1803.75,µm,Spot,Position,1,85662,
1578.59,4521.54,1802.72,µm,Spot,Position,1,85663,
1579.96,4465.63,1807.01,µm,Spot,Position,1,85664,
1636.85,4466.01,1818.08,µm,Spot,Position,1,85665,
1922.99,4412.33,1809.74,µm,Spot,Position,1,85685,
2028.02,4486.67,1810.5,µm,Spot,Position,1,85695,
2164.3,4489.52,1815.17,µm,Spot,Position,1,85713,
1003.56,4558.75,1801.81,µm,Spot,Position,1,85728,
1001.06,4596.47,1801.83,µm,Spot,Position,1,85729,
970.261,4573.57,1814.48,µm,Spot,Position,1,85732,
1011.87,4631.45,1813.72,µm,Spot,Position,1,85733,
1218.41,4525.12,1802.42,µm,Spot,Position,1,85750,
1241.85,4541.29,1802.12,µm,Spot,Position,1,85751,
1253.53,4550.1,1802.66,µm,Spot,Position,1,85752,
1284.86,4586.45,1809.81,µm,Spot,Position,1,85758,
1269.52,4555.88,1813.79,µm,Spot,Position,1,85763,
1286.09,4571.5,1821.84,µm,Spot,Position,1,85766,
1312.95,4636.44,1815.45,µm,Spot,Position,1,85775,
1299.35,4604.68,1819.06,µm,Spot,Position,1,85776,
1613.77,4613.92,1803.63,µm,Spot,Position,1,85790,
1632.45,4532.6,1804.04,µm,Spot,Position,1,85791,
1618.34,4642.42,1818.13,µm,Spot,Position,1,85799,
1680.57,4635.76,1804.65,µm,Spot,Position,1,85804,
1663.69,4539.72,1810.72,µm,Spot,Position,1,85805,
931.256,4670.53,1805.09,µm,Spot,Position,1,85855,
1192.35,4728.8,1817.44,µm,Spot,Position,1,85884,
1239.15,4707.47,1820.13,µm,Spot,Position,1,85888,
1202.45,4725.4,1821.97,µm,Spot,Position,1,85889,
1337.11,4681.6,1815.31,µm,Spot,Position,1,85896,
1317.54,4649.42,1818.16,µm,Spot,Position,1,85898,
1328.82,4669.31,1818.24,µm,Spot,Position,1,85899,
1296.92,4685.54,1818.06,µm,Spot,Position,1,85900,
1388.83,4719.75,1818,µm,Spot,Position,1,85901,
1439.52,4738.12,1806.1,µm,Spot,Position,1,85905,
1524.71,4738.3,1808.89,µm,Spot,Position,1,85908,
1681.23,4656.08,1805.89,µm,Spot,Position,1,85920,
1697.57,4662.21,1808.57,µm,Spot,Position,1,85921,
1358.61,4767.28,1809.12,µm,Spot,Position,1,86035,
1527.49,4818.8,1811.78,µm,Spot,Position,1,86049,
1516.93,4824.99,1809.46,µm,Spot,Position,1,86050,
1608.86,4791.6,1810.71,µm,Spot,Position,1,86059,
1123.03,5077.03,1803.27,µm,Spot,Position,1,86333,
1110.55,5071.37,1822.03,µm,Spot,Position,1,86343,
2379.52,5062.32,1808.99,µm,Spot,Position,1,86461,
1767.58,5202.67,1806.17,µm,Spot,Position,1,86560,
1762.86,5175.73,1811.42,µm,Spot,Position,1,86563,
1865.76,5156.8,1807.07,µm,Spot,Position,1,86572,
1815.94,5248.04,1807.86,µm,Spot,Position,1,86574,
1838.48,5248.23,1805.27,µm,Spot,Position,1,86575,
1782,5180.96,1809.32,µm,Spot,Position,1,86576,
1809.95,5246.29,1809.12,µm,Spot,Position,1,86577,
1861.79,5146.17,1821.43,µm,Spot,Position,1,86580,
1921.28,5248.56,1803.47,µm,Spot,Position,1,86581,
1947.62,5247.53,1806.66,µm,Spot,Position,1,86585,
1963.32,5236.09,1820.36,µm,Spot,Position,1,86594,
2136.39,5190.45,1811.36,µm,Spot,Position,1,86599,
2176.79,5183.27,1809.92,µm,Spot,Position,1,86609,
1800.43,5272.71,1802.65,µm,Spot,Position,1,86724,
1816.93,5276.2,1803.47,µm,Spot,Position,1,86725,
1877.11,5250.91,1811.31,µm,Spot,Position,1,86727,
1856.8,5284.06,1808.54,µm,Spot,Position,1,86728,
1844.24,5277.95,1812.58,µm,Spot,Position,1,86730,
1891.23,5295.7,1813.55,µm,Spot,Position,1,86731,
1885.66,5253.79,1817.8,µm,Spot,Position,1,86733,
1934.99,5300.45,1823.47,µm,Spot,Position,1,86743,
2378.67,5347.63,1817.97,µm,Spot,Position,1,86772,
2403.49,5351.92,1814.67,µm,Spot,Position,1,86781,
1262.09,5400.25,1810.71,µm,Spot,Position,1,86806,
2368.55,5399.83,1806.43,µm,Spot,Position,1,86914,
1237.03,5522.3,1808.21,µm,Spot,Position,1,86958,
1394.3,5552.08,1810.38,µm,Spot,Position,1,86963,
1368.59,5516.28,1812.59,µm,Spot,Position,1,86965,
1311.11,5545.02,1813.88,µm,Spot,Position,1,86966,
1360.19,5589.35,1822.29,µm,Spot,Position,1,86967,
2357.21,5597.38,1807.87,µm,Spot,Position,1,87051,
935.175,5721.86,1819.43,µm,Spot,Position,1,87080,
1140.89,5680.94,1807.31,µm,Spot,Position,1,87086,
1153.6,5678.86,1810.44,µm,Spot,Position,1,87089,
1064.47,5719.93,1822.49,µm,Spot,Position,1,87093,
1213.99,5726.16,1803.26,µm,Spot,Position,1,87094,
1232.32,5620.05,1807.04,µm,Spot,Position,1,87095,
2123.84,5615.26,1810.11,µm,Spot,Position,1,87157,
2238.03,5614.85,1808.53,µm,Spot,Position,1,87165,
957.398,5776.85,1802.47,µm,Spot,Position,1,87198,
974.842,5782.47,1803.92,µm,Spot,Position,1,87199,
1046.63,5778.37,1809.58,µm,Spot,Position,1,87200,
1023.03,5784.25,1811.21,µm,Spot,Position,1,87201,
1025.22,5793.07,1810.58,µm,Spot,Position,1,87203,
1016.2,5804.13,1809.76,µm,Spot,Position,1,87204,
982.127,5827.66,1811.3,µm,Spot,Position,1,87205,
937.264,5780.86,1813.82,µm,Spot,Position,1,87207,
1008.34,5767.74,1817.44,µm,Spot,Position,1,87208,
936.836,5809.13,1822.93,µm,Spot,Position,1,87209,
1157.73,5780.32,1817.01,µm,Spot,Position,1,87215,
1052.5,5833,1818.78,µm,Spot,Position,1,87216,
1231.27,5754.39,1816.98,µm,Spot,Position,1,87218,
1580.95,5848.45,1802.81,µm,Spot,Position,1,87235,
2369.28,5804.91,1805.25,µm,Spot,Position,1,87307,
2328.35,5789.26,1809.13,µm,Spot,Position,1,87310,
2270.74,5817.46,1811.35,µm,Spot,Position,1,87311,
1781.13,5967.18,1817.46,µm,Spot,Position,1,87377,
1780.51,5962.21,1823.02,µm,Spot,Position,1,87378,
2317.12,5911.82,1820.66,µm,Spot,Position,1,87416,
1742.86,5986.05,1806.36,µm,Spot,Position,1,87476,
1763.83,5981.64,1810.95,µm,Spot,Position,1,87477,
1768.41,6028.16,1810.92,µm,Spot,Position,1,87478,
1660.79,6015.05,1824,µm,Spot,Position,1,87481,
1783.31,5985.3,1822.42,µm,Spot,Position,1,87487,
2072.37,6085.76,1805.59,µm,Spot,Position,1,87503,
2237.83,5989.03,1823.07,µm,Spot,Position,1,87530,
1749.77,6119.24,1803.31,µm,Spot,Position,1,87561,
1934.6,6120.69,1818.72,µm,Spot,Position,1,87563,
1957.44,6124.2,1819.5,µm,Spot,Position,1,87564,
2084.82,6095.62,1806.82,µm,Spot,Position,1,87565,
2118.02,6103.51,1811.45,µm,Spot,Position,1,87566,
2189.55,6117.54,1823.06,µm,Spot,Position,1,87568,
2399.93,6124.2,1810.3,µm,Spot,Position,1,87570,
2398.26,6121,1817.58,µm,Spot,Position,1,87571,
2459.59,6124.2,1818.98,µm,Spot,Position,1,87572,
1024.92,4295.15,1830.27,µm,Spot,Position,1,87573,
1032.31,4360.38,1843.39,µm,Spot,Position,1,87574,
1030.62,4351.46,1847.1,µm,Spot,Position,1,87575,
1015.17,4282.45,1849.67,µm,Spot,Position,1,87576,
1003.65,4288.35,1852.17,µm,Spot,Position,1,87577,
982.752,4314.2,1859.82,µm,Spot,Position,1,87578,
968.34,4331.01,1857.37,µm,Spot,Position,1,87579,
1355.48,4374.91,1843.15,µm,Spot,Position,1,87638,
1520.97,4326.39,1844.6,µm,Spot,Position,1,87653,
1522.92,4347.83,1846.22,µm,Spot,Position,1,87654,
1425.44,4361.47,1852.4,µm,Spot,Position,1,87655,
