
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
464.084,0.755,143.502,µm,Spot,Position,1,0,
672.051,43.7259,132.5,µm,Spot,Position,1,1,
660.813,36.3068,140.49,µm,Spot,Position,1,2,
816.162,115.636,196.445,µm,Spot,Position,1,3,
866.734,190.704,197.147,µm,Spot,Position,1,4,
1004.68,108.653,132.5,µm,Spot,Position,1,5,
997.425,113.308,163.307,µm,Spot,Position,1,6,
884.064,176.659,197.886,µm,Spot,Position,1,7,
891.432,188.026,197.384,µm,Spot,Position,1,8,
1228.32,84.0809,171.503,µm,Spot,Position,1,9,
1356.71,74.5658,172.186,µm,Spot,Position,1,10,
1279.6,54.6442,200.36,µm,Spot,Position,1,11,
1572.46,0.755,132.5,µm,Spot,Position,1,12,
1694.86,89.4321,132.5,µm,Spot,Position,1,13,
2012.35,63.9782,158.656,µm,Spot,Position,1,14,
2104.56,57.3143,146.466,µm,Spot,Position,1,15,
2078.95,63.1257,193.579,µm,Spot,Position,1,16,
2264.92,133.239,139.586,µm,Spot,Position,1,17,
2374.35,179.41,135.531,µm,Spot,Position,1,18,
2411.99,176.868,145.586,µm,Spot,Position,1,19,
2322.07,178.856,151.14,µm,Spot,Position,1,20,
2255,138.23,170.352,µm,Spot,Position,1,21,
2445,160.396,132.5,µm,Spot,Position,1,22,
2424.12,165.584,140.581,µm,Spot,Position,1,23,
2419.62,175.782,181.287,µm,Spot,Position,1,24,
2592.85,0.755,188.612,µm,Spot,Position,1,25,
2600.89,139.122,186.676,µm,Spot,Position,1,26,
2510.18,0.755,197.178,µm,Spot,Position,1,27,
2571.86,0.755,206.06,µm,Spot,Position,1,28,
145.539,204.819,132.5,µm,Spot,Position,1,29,
152.21,212.016,132.5,µm,Spot,Position,1,30,
100.415,360.714,138.242,µm,Spot,Position,1,31,
100.415,361.61,151.134,µm,Spot,Position,1,32,
100.415,361.378,162.171,µm,Spot,Position,1,33,
731.753,205.866,137.347,µm,Spot,Position,1,34,
