
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2050.47,-4005.13,1902.36,µm,Spot,Position,1,0,
2054.18,-3986.27,1903.18,µm,Spot,Position,1,1,
1989.36,-3981.06,1918.21,µm,Spot,Position,1,2,
2033.28,-4046.87,1920.2,µm,Spot,Position,1,3,
2007.65,-3990.19,1920.47,µm,Spot,Position,1,4,
2046.19,-4041.39,1926.45,µm,Spot,Position,1,5,
2024.93,-3990.54,1927.65,µm,Spot,Position,1,6,
1989.55,-3981.45,1926.1,µm,Spot,Position,1,7,
2078.53,-4081.04,1874,µm,Spot,Position,1,8,
2095.96,-3994.3,1874,µm,Spot,Position,1,9,
2104.26,-3996.99,1877.72,µm,Spot,Position,1,10,
2063.77,-3983.07,1920.52,µm,Spot,Position,1,11,
2193.16,-4061.61,1912.74,µm,Spot,Position,1,12,
2230.98,-4081.97,1919.05,µm,Spot,Position,1,13,
2202.51,-4070.25,1917.34,µm,Spot,Position,1,14,
2217.41,-4082.53,1923.85,µm,Spot,Position,1,15,
2185.7,-4004.37,1928.64,µm,Spot,Position,1,16,
2358.16,-4022.7,1926.36,µm,Spot,Position,1,17,
2497.94,-4063.86,1921.78,µm,Spot,Position,1,18,
2557.98,-4015.27,1874,µm,Spot,Position,1,19,
2643.17,-4044.9,1896.12,µm,Spot,Position,1,20,
2750.39,-4076.93,1881.82,µm,Spot,Position,1,21,
2693.22,-3996.86,1918.33,µm,Spot,Position,1,22,
2005.45,-3972.31,1874,µm,Spot,Position,1,23,
1995.91,-3974,1877.09,µm,Spot,Position,1,24,
1986.6,-3951.65,1894.91,µm,Spot,Position,1,25,
1991.62,-3931.81,1894.65,µm,Spot,Position,1,26,
2038.62,-3888.64,1906.14,µm,Spot,Position,1,27,
2011.92,-3945.49,1909.07,µm,Spot,Position,1,28,
1991.25,-3969.29,1929.83,µm,Spot,Position,1,29,
2025.8,-3952.5,1929.89,µm,Spot,Position,1,30,
2024.31,-3960.02,1933.34,µm,Spot,Position,1,31,
2157.65,-3914.52,1874,µm,Spot,Position,1,32,
2089.19,-3874.28,1874,µm,Spot,Position,1,33,
2133.21,-3863.17,1890.09,µm,Spot,Position,1,34,
2064.51,-3872.38,1893.52,µm,Spot,Position,1,35,
2136.74,-3978.1,1904.6,µm,Spot,Position,1,36,
2164.85,-3973.52,1909.27,µm,Spot,Position,1,37,
