
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
2030.2,-4056.81,1929.32,µm,Spot,Position,1,0,
2059.4,-4009.96,1898.64,µm,Spot,Position,1,1,
2081.17,-4017.2,1906.01,µm,Spot,Position,1,2,
2082.85,-4009.82,1911.06,µm,Spot,Position,1,3,
2055.36,-3803.33,1874,µm,Spot,Position,1,4,
2059.68,-3793.88,1891.23,µm,Spot,Position,1,5,
2069.92,-3804.52,1912.68,µm,Spot,Position,1,6,
1973.66,-3690.02,1905.93,µm,Spot,Position,1,7,
2088.64,-3662.83,1874,µm,Spot,Position,1,8,
2086.35,-3655.9,1901.62,µm,Spot,Position,1,9,
2085.51,-3675.35,1909.19,µm,Spot,Position,1,10,
2061.13,-3713.31,1918.81,µm,Spot,Position,1,11,
2584.12,-3690.51,1929.61,µm,Spot,Position,1,12,
2064.02,-3577.94,1874,µm,Spot,Position,1,13,
2066.99,-3556.56,1874,µm,Spot,Position,1,14,
2089.44,-3553.36,1891.27,µm,Spot,Position,1,15,
2091.78,-3550.97,1913.76,µm,Spot,Position,1,16,
2080.41,-3594.48,1918.61,µm,Spot,Position,1,17,
2086.84,-3554.2,1917.82,µm,Spot,Position,1,18,
2075.57,-3577.4,1929.07,µm,Spot,Position,1,19,
2248.28,-3599.68,1874,µm,Spot,Position,1,20,
2327.43,-3589.16,1887.56,µm,Spot,Position,1,21,
2336.04,-3580.04,1891.41,µm,Spot,Position,1,22,
2668.34,-3568.34,1917.86,µm,Spot,Position,1,23,
2137.38,-3420.08,1906.17,µm,Spot,Position,1,24,
2138.57,-3408.11,1906.77,µm,Spot,Position,1,25,
2140.47,-3459.65,1922.84,µm,Spot,Position,1,26,
2084.07,-3411.69,1929.17,µm,Spot,Position,1,27,
2144.59,-3448.85,1934.64,µm,Spot,Position,1,28,
2181.62,-3422.89,1895.38,µm,Spot,Position,1,29,
2054.41,-3303.14,1881.29,µm,Spot,Position,1,30,
2046.91,-3317.55,1917.63,µm,Spot,Position,1,31,
1957.15,-3264.58,1923.65,µm,Spot,Position,1,32,
2048.29,-3154.9,1885.89,µm,Spot,Position,1,33,
2089.87,-3180.63,1885.43,µm,Spot,Position,1,34,
2129.89,-3158.59,1893.98,µm,Spot,Position,1,35,
2122.1,-3166.29,1935.29,µm,Spot,Position,1,36,
2409.53,-3156.56,1914.07,µm,Spot,Position,1,37,
2005.83,-3122.98,1874,µm,Spot,Position,1,38,
2060.36,-3027.2,1874,µm,Spot,Position,1,39,
2073.02,-3019.84,1886.14,µm,Spot,Position,1,40,
2112.31,-3056.94,1931.53,µm,Spot,Position,1,41,
2102.41,-3079.99,1934.54,µm,Spot,Position,1,42,
2352.26,-3055.04,1898.57,µm,Spot,Position,1,43,
2320.6,-3107.02,1919.1,µm,Spot,Position,1,44,
2361.37,-3017.25,1930.41,µm,Spot,Position,1,45,
2417.04,-3041.35,1874,µm,Spot,Position,1,46,
2542.75,-3041.41,1874,µm,Spot,Position,1,47,
2586.85,-3083.91,1880.34,µm,Spot,Position,1,48,
2646.49,-3048.47,1902.78,µm,Spot,Position,1,49,
2651.9,-3058.83,1913.11,µm,Spot,Position,1,50,
2149.68,-3006.38,1917.62,µm,Spot,Position,1,51,
2041.83,-4034.67,1973.41,µm,Spot,Position,1,52,
2040.59,-3961.83,1996.46,µm,Spot,Position,1,53,
2017,-3951.38,1998.6,µm,Spot,Position,1,54,
2084.22,-3923.24,1974.3,µm,Spot,Position,1,55,
2084.25,-3916.69,1979.08,µm,Spot,Position,1,56,
2080.88,-3890.29,1994.29,µm,Spot,Position,1,57,
2084.4,-3803.36,1939.67,µm,Spot,Position,1,58,
2096.79,-3797.51,1987.62,µm,Spot,Position,1,59,
2171.67,-3856.89,1999.39,µm,Spot,Position,1,60,
2064.47,-3655.16,1961.32,µm,Spot,Position,1,61,
2083.54,-3696.77,1997.01,µm,Spot,Position,1,62,
2075.69,-3676.38,1998.56,µm,Spot,Position,1,63,
2596.17,-3656,1967.57,µm,Spot,Position,1,64,
2127.19,-3498.85,1938.23,µm,Spot,Position,1,65,
2091.93,-3511.81,1981.27,µm,Spot,Position,1,66,
2064.53,-3535.93,1985.07,µm,Spot,Position,1,67,
2049.71,-3432.31,1947.55,µm,Spot,Position,1,68,
2087.98,-3417.82,1937.36,µm,Spot,Position,1,69,
2154.31,-3395.07,1941.78,µm,Spot,Position,1,70,
2128.86,-3494.27,1945.42,µm,Spot,Position,1,71,
2134.48,-3477.4,1947.46,µm,Spot,Position,1,72,
2080.68,-3482.65,1948.95,µm,Spot,Position,1,73,
2156.53,-3395.8,1948.54,µm,Spot,Position,1,74,
2158.24,-3394.48,1965.44,µm,Spot,Position,1,75,
2076.32,-3449.96,1974.24,µm,Spot,Position,1,76,
2057.53,-3468.84,1980.74,µm,Spot,Position,1,77,
2140.17,-3451.78,1981.43,µm,Spot,Position,1,78,
2095.61,-3485.65,1995.28,µm,Spot,Position,1,79,
2155.15,-3298.27,1944.93,µm,Spot,Position,1,80,
2161.78,-3293.36,1950.66,µm,Spot,Position,1,81,
2182.15,-3261.39,1985.79,µm,Spot,Position,1,82,
2185.6,-3269.86,1990.95,µm,Spot,Position,1,83,
2241.98,-3314.13,1999.17,µm,Spot,Position,1,84,
2128.97,-3221.09,1941.52,µm,Spot,Position,1,85,
2140.3,-3198.95,1943.22,µm,Spot,Position,1,86,
2174.53,-3229.49,1979.38,µm,Spot,Position,1,87,
2171.56,-3184.69,1981.95,µm,Spot,Position,1,88,
2355.29,-3159.53,1946.69,µm,Spot,Position,1,89,
2391.89,-3149.3,1985.5,µm,Spot,Position,1,90,
2101.25,-3054.62,1941.08,µm,Spot,Position,1,91,
2152.72,-3072.05,1944.63,µm,Spot,Position,1,92,
2138.12,-3047.07,1945.94,µm,Spot,Position,1,93,
2293.73,-3045.6,1953.13,µm,Spot,Position,1,94,
2264.79,-3071.85,1973.74,µm,Spot,Position,1,95,
2285.69,-3033.49,1986.63,µm,Spot,Position,1,96,
2273.11,-3078.07,1998.49,µm,Spot,Position,1,97,
2412.6,-3071.08,1963.53,µm,Spot,Position,1,98,
2370.38,-3091.34,1980.83,µm,Spot,Position,1,99,
2388.42,-3061.87,1984.75,µm,Spot,Position,1,100,
2604,-3033.61,1956.29,µm,Spot,Position,1,101,
2614.11,-3029.89,1956.56,µm,Spot,Position,1,102,
2570.8,-3088.71,1974.05,µm,Spot,Position,1,103,
2579.35,-3071.32,1972.68,µm,Spot,Position,1,104,
2265.88,-3007.73,1952.88,µm,Spot,Position,1,105,
2238.59,-3006.38,1978.42,µm,Spot,Position,1,106,
2320.64,-3007.57,1949.78,µm,Spot,Position,1,107,
2386.6,-3010.76,1972.3,µm,Spot,Position,1,108,
2458.64,-3006.38,1982.18,µm,Spot,Position,1,109,
2591.56,-3014.7,1950.37,µm,Spot,Position,1,110,
2090.46,-4019.62,2063.43,µm,Spot,Position,1,111,
2293.15,-4087.6,2010.45,µm,Spot,Position,1,112,
2284.32,-4002.64,2045.92,µm,Spot,Position,1,113,
2279.75,-3980.81,2055.56,µm,Spot,Position,1,114,
2025,-3951.73,2018.42,µm,Spot,Position,1,115,
2046.14,-3966.08,2038.52,µm,Spot,Position,1,116,
2008.02,-3952.78,2037.44,µm,Spot,Position,1,117,
1994.38,-3908.66,2041.15,µm,Spot,Position,1,118,
2040.47,-3971.56,2049.25,µm,Spot,Position,1,119,
1998.15,-3953.78,2053.91,µm,Spot,Position,1,120,
1987.04,-3962.14,2060.83,µm,Spot,Position,1,121,
2071.57,-3929.1,2009.58,µm,Spot,Position,1,122,
2416.71,-3915.07,2023.52,µm,Spot,Position,1,123,
2428.76,-3974.99,2059.39,µm,Spot,Position,1,124,
2147.36,-3845.85,2001.77,µm,Spot,Position,1,125,
2157.84,-3852.82,2009.31,µm,Spot,Position,1,126,
2100.76,-3751.94,2021.68,µm,Spot,Position,1,127,
2106.76,-3740.28,2030.04,µm,Spot,Position,1,128,
2446.84,-3748.95,2031.79,µm,Spot,Position,1,129,
2463.56,-3775.05,2037.54,µm,Spot,Position,1,130,
2635.06,-3788.3,2056.34,µm,Spot,Position,1,131,
2067.08,-3625.16,2034.05,µm,Spot,Position,1,132,
2641.19,-3702.59,2046.6,µm,Spot,Position,1,133,
2643.94,-3640.92,2062.52,µm,Spot,Position,1,134,
2032.75,-3533.67,2042.47,µm,Spot,Position,1,135,
2077.11,-3616.29,2036.34,µm,Spot,Position,1,136,
2411.08,-3615.72,2022.77,µm,Spot,Position,1,137,
2139.31,-3440.79,2017.79,µm,Spot,Position,1,138,
2171.18,-3385.22,2050.38,µm,Spot,Position,1,139,
2127.16,-3432.99,2054.09,µm,Spot,Position,1,140,
2165.65,-3391.03,2061.8,µm,Spot,Position,1,141,
2217.69,-3454.54,2010.22,µm,Spot,Position,1,142,
2411.73,-3445.11,2023.05,µm,Spot,Position,1,143,
2065.54,-3274.59,2043.35,µm,Spot,Position,1,144,
2064.91,-3259.52,2046.74,µm,Spot,Position,1,145,
2075.38,-3272.55,2057.29,µm,Spot,Position,1,146,
2235.39,-3311.91,2006.55,µm,Spot,Position,1,147,
2190.43,-3300.6,2013.08,µm,Spot,Position,1,148,
2194.91,-3294.77,2018.4,µm,Spot,Position,1,149,
2197.99,-3295.85,2030.01,µm,Spot,Position,1,150,
2199.07,-3312.05,2032.59,µm,Spot,Position,1,151,
