2387.88,1059.96,2.0,BONE,OP1
2381.47,1112.9,2.0,BONE,OP1
2398.19,1059.96,5.47912,BONE,OP1
2398.08,1059.96,34.887,BONE,OP1
2396.5,1059.96,53.4034,BONE,OP1
2455.84,1059.96,2.0,BONE,OP1
2425.73,1090.44,2.0,BONE,OP1
2408.85,1111.62,2.0,BONE,OP1
2415.15,1144.8,2.0,BONE,OP1
3382.26,1059.96,17.1908,BONE,OP1
3387.7,1075.85,32.3435,BONE,OP1
3400.14,1059.96,37.1764,BONE,OP1
3405.87,1114.6,36.8919,BONE,OP1
3428.65,1059.96,42.1539,BONE,OP1
3394.9,1112.87,41.6654,BONE,OP1
3427.15,1071.26,49.4993,BONE,OP1
3405.06,1148.75,50.489,BONE,OP1
3467.09,1059.96,53.8686,BONE,OP1
3433.28,1140.06,54.9465,BONE,OP1
3425.12,1174.28,54.3342,BONE,OP1
3465.02,1174.84,57.1513,BONE,OP1
3487.28,1059.96,60.4883,BONE,OP1
3437.36,1103.92,62.6684,BONE,OP1
3470.67,1157.87,60.9756,BONE,OP1
3532.63,1089.95,46.4473,BONE,OP1
3511.1,1131.83,46.5261,BONE,OP1
3539.38,1086.95,50.2917,BONE,OP1
3528.87,1135.2,49.8397,BONE,OP1
3525.48,1150.43,54.2255,BONE,OP1
3514.94,1089.6,59.0473,BONE,OP1
3512.32,1176.58,61.2871,BONE,OP1
3643.12,1148.99,53.6272,BONE,OP1
4067.6,1081.96,43.6935,BONE,OP1
4056.98,1059.96,46.5426,BONE,OP1
4082.2,1059.96,45.9303,BONE,OP1
4066.8,1091.85,46.4912,BONE,OP1
4036.11,1102.65,50.5291,BONE,OP1
4023.81,1153.3,58.4481,BONE,OP1
4005.15,1175.61,58.3125,BONE,OP1
4199.1,1159.29,11.5049,BONE,OP1
4199.1,1059.96,14.633,BONE,OP1
4172.6,1171.63,14.3987,BONE,OP1
4166.11,1175.73,17.7667,BONE,OP1
4199.1,1145.28,20.9674,BONE,OP1
4151.25,1144.38,26.2114,BONE,OP1
4142.5,1146.48,26.1641,BONE,OP1
4124.55,1166.18,30.7228,BONE,OP1
4199.1,1059.96,38.1771,BONE,OP1
4199.1,1075.11,39.2222,BONE,OP1
4122.57,1059.96,41.3266,BONE,OP1
4125.5,1069.39,41.6326,BONE,OP1
4150.93,1120.28,42.9026,BONE,OP1
4108.13,1113.57,47.683,BONE,OP1
2378.46,1180.39,2.0,BONE,OP1
2367.05,1216.65,2.0,BONE,OP1
2385.12,1225.56,2.0,BONE,OP1
2369.58,1228.2,2.0,BONE,OP1
