2687.51,1179.47,2,CXCL12,OP1,76.8384,153.431,23.7048,38.3563
2698.66,1172.04,16.7947,CXCL12,OP1,40.8744,220.073,-2.71511,26.224
2682.88,1113.51,26.6234,CXCL12,OP1,32.0798,229.781,-4.76899,24.2214
2728.83,1152.65,27.0793,CXCL12,OP1,43.4658,201.423,-6.45037,28.0576
2690.73,1143.63,42.5313,CXCL12,OP1,45.0252,255.704,-2.23566,26.1199
2747.42,1066.38,44.0898,CXCL12,OP1,34.0078,219.169,-4.7965,20.7881
2706.46,1102.13,44.1534,CXCL12,OP1,56.7142,260.655,-5.5784,23.0506
2695.93,1140.25,49.6369,CXCL12,OP1,45.6077,224.261,-8.05209,17.2104
2766.2,1071.27,54.4865,CXCL12,OP1,34.9071,225.106,-7.99221,15.3955
3357.19,1064.03,42.539,CXCL12,OP1,47.4786,281.105,2.84587,15.1303
3375.27,1066.7,14.0823,CXCL12,OP1,76.9578,-4.28626,53.5207,7.66635
3501.38,1095.54,2,CXCL12,OP1,84.1037,-7.34427,58.8006,6.2548
3675.67,1104.29,2,CXCL12,OP1,124.406,-1.41925,2.51378,7.77439
3718.08,1122.11,43.1384,CXCL12,OP1,131.369,23.7042,0.773848,24.3859
3944.96,1082.8,2,CXCL12,OP1,113.952,-5.43932,-5.32321,2.90834
3951.44,1146.47,2,CXCL12,OP1,87.3994,49.2782,-0.498205,22.3389
3935.66,1172.75,2,CXCL12,OP1,62.5628,51.8645,-1.8048,28.4565
3946.45,1107.11,35.9001,CXCL12,OP1,67.7896,57.326,-0.950593,15.3439
3925.37,1156.36,42.2098,CXCL12,OP1,73.0452,19.37,-9.86795,18.6681
2396.8,1248.35,24.5068,CXCL12,OP1,66.3719,15.9703,2.81689,16.8031
2414.02,1249.86,2,CXCL12,OP1,55.985,-6.61219,-9.23077,1.79581
2439.36,1283.69,47.1438,CXCL12,OP1,63.034,-0.573806,-3.13407,4.28185
2444.76,1262.75,50.2559,CXCL12,OP1,47.4108,50.9844,3.64829,17.3978
2434.25,1292.28,50.8407,CXCL12,OP1,49.4502,48.5977,-5.2696,19.9243
2590.77,1269.91,2,CXCL12,OP1,50.9298,54.4183,2.31006,16.5714
2630.34,1247.5,4.80429,CXCL12,OP1,43.88,161.69,2.31845,24.9985
2634.71,1236.72,8.77143,CXCL12,OP1,36.8817,188.995,-2.49807,19.9355
2596.48,1293.2,13.7753,CXCL12,OP1,41.1928,190.078,-4.02113,22.808
2564.37,1261.97,23.2268,CXCL12,OP1,48.6656,179.328,3.5853,23.6177
2613.65,1227.51,38.68,CXCL12,OP1,57.1936,136.601,0.514934,19.6933
2588.88,1202.36,58.1306,CXCL12,OP1,48.6777,171.041,10.3203,16.4032
2699.77,1182.57,2,CXCL12,OP1,68.1549,146.128,-0.348035,27.5528
2656.52,1281.2,2,CXCL12,OP1,40.058,232.724,-1.3486,33.9089
2645.41,1285.6,2,CXCL12,OP1,46.7563,225.569,-0.101017,18.7943
3724.63,1212.83,14.4346,CXCL12,OP1,42.2509,217.375,-1.62976,21.6428
3716.53,1210.07,20.1517,CXCL12,OP1,86.0429,25.8438,32.6516,20.5145
3681.18,1294.06,31.9667,CXCL12,OP1,83.8268,18.7718,40.763,16.6981
3659.83,1298.79,55.8916,CXCL12,OP1,100.159,23.3112,14.6799,18.3944
3838.23,1194.78,4.88002,CXCL12,OP1,112.874,-4.33118,-4.41615,3.902
3837.27,1286.24,10.5645,CXCL12,OP1,81.3319,54.281,1.14805,21.6797
3833.81,1283.27,21.3375,CXCL12,OP1,30.7169,65.871,2.67255,23.4696
3834.28,1290.32,26.5647,CXCL12,OP1,23.8906,54.542,-5.55925,20.1838
3841.06,1279,42.0923,CXCL12,OP1,22.2611,50.5537,-3.2822,25.2207
3824.08,1283.19,43.9733,CXCL12,OP1,27.7045,33.5812,-3.4541,22.4996
3876.39,1241.52,40.3941,CXCL12,OP1,28.7442,30.988,-2.07024,24.0696
3859.52,1237.48,45.6628,CXCL12,OP1,52.9309,24.6232,-0.275778,18.9784
4062.69,1200.27,2,CXCL12,OP1,48.2114,16.1303,-10.1722,25.6182
4041.85,1220.79,2,CXCL12,OP1,88.5681,27.6503,3.14913,18.0642
4062.81,1201.87,12.2361,CXCL12,OP1,86.383,31.6294,-1.89902,25.4327
3817.63,1326.76,44.6707,CXCL12,OP1,88.7807,17.473,3.20964,20.0112
3814.03,1341.63,46.2574,CXCL12,OP1,41.7173,37.3018,8.83672,16.6917
3800.69,1400.05,47.0972,CXCL12,OP1,51.9369,34.7969,3.63757,23.3445
3783.18,1401.71,54.8263,CXCL12,OP1,50.4572,31.0559,-7.60975,30.857
3962.36,1394.31,2,CXCL12,OP1,48.3436,22.197,-7.53525,31.9363
3959.54,1354.72,22.1788,CXCL12,OP1,44.7443,57.0211,-1.83435,16.304
3968.42,1369.88,44.9032,CXCL12,OP1,52.007,45.1663,-4.24744,24.024
3977.33,1375.14,21.9166,CXCL12,OP1,48.6794,19.1154,-7.03561,19.6032
3999.82,1406.81,21.9864,CXCL12,OP1,38.6418,38.1023,-4.9951,19.1499
3687.13,1483.95,53.4021,CXCL12,OP1,44.5229,31.6192,19.8902,25.921
3693.38,1492.43,58.7086,CXCL12,OP1,37.9017,23.9197,-0.795037,23.4429
