
Detailed
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
152.677,1709.56,1010.42,µm,Spot,Position,1,0,
428.097,1641.07,1002.31,µm,Spot,Position,1,1,
427.376,1698.59,1015.04,µm,Spot,Position,1,2,
433.599,1846.68,1025.8,µm,Spot,Position,1,3,
118.218,1930.77,994.728,µm,Spot,Position,1,4,
99.6042,1890.55,1025.94,µm,Spot,Position,1,5,
272.914,1899.61,995.139,µm,Spot,Position,1,6,
289.233,1960.12,981.324,µm,Spot,Position,1,7,
419.264,1991.54,994.849,µm,Spot,Position,1,8,
300.869,2015.61,1019.25,µm,Spot,Position,1,9,
419.562,2013.99,1000.9,µm,Spot,Position,1,10,
496.425,2094.75,1027.59,µm,Spot,Position,1,11,
264.727,2338.19,1028.81,µm,Spot,Position,1,12,
299.463,2346.71,1025.21,µm,Spot,Position,1,13,
394.133,2303.04,1034.53,µm,Spot,Position,1,14,
372.807,2331.44,1034.01,µm,Spot,Position,1,15,
697.674,2329.23,1026.73,µm,Spot,Position,1,16,
369.683,2441.84,987.65,µm,Spot,Position,1,17,
348.398,2466.51,1007.61,µm,Spot,Position,1,18,
324.845,2392.69,1015.36,µm,Spot,Position,1,19,
742.209,2372.62,1006.51,µm,Spot,Position,1,20,
99.069,1600.28,1086.08,µm,Spot,Position,1,21,
142.917,1728.5,1044.96,µm,Spot,Position,1,22,
87.2644,1684.41,1052.79,µm,Spot,Position,1,23,
190.833,1659.1,1042.88,µm,Spot,Position,1,24,
390.646,1690.44,1044.57,µm,Spot,Position,1,25,
651.532,1667.02,1074.87,µm,Spot,Position,1,26,
113.052,1817.57,1081.4,µm,Spot,Position,1,27,
113.649,1807.92,1089.67,µm,Spot,Position,1,28,
146.717,1813.48,1097.75,µm,Spot,Position,1,29,
163.755,1858.8,1071.21,µm,Spot,Position,1,30,
193.875,1927.08,1043.75,µm,Spot,Position,1,31,
190.886,1918.91,1045.77,µm,Spot,Position,1,32,
304.766,2028.15,1041.93,µm,Spot,Position,1,33,
321.314,2045.78,1075.34,µm,Spot,Position,1,34,
320.508,2053.54,1086.53,µm,Spot,Position,1,35,
318.741,2060.63,1095.04,µm,Spot,Position,1,36,
25.8308,2214.89,1039.06,µm,Spot,Position,1,37,
-42.1515,2181.58,1045.15,µm,Spot,Position,1,38,
-44.6054,2219.84,1050.76,µm,Spot,Position,1,39,
490.321,2115.65,1042.37,µm,Spot,Position,1,40,
502.181,2129.4,1052.59,µm,Spot,Position,1,41,
658.301,2139.96,1062.41,µm,Spot,Position,1,42,
-42.2785,2253.74,1055.68,µm,Spot,Position,1,43,
-3.1023,2339.24,1052.9,µm,Spot,Position,1,44,
229.701,2325.9,1037.53,µm,Spot,Position,1,45,
264.468,2337.72,1037.03,µm,Spot,Position,1,46,
293.911,2278.45,1051.83,µm,Spot,Position,1,47,
333.999,2352.3,1049.94,µm,Spot,Position,1,48,
361.283,2299.47,1059.11,µm,Spot,Position,1,49,
342.815,2336.77,1058.54,µm,Spot,Position,1,50,
381.595,2295.57,1097.76,µm,Spot,Position,1,51,
430.497,2301.93,1093.94,µm,Spot,Position,1,52,
57.2787,2441.2,1073.43,µm,Spot,Position,1,53,
77.7937,2470.56,1086.49,µm,Spot,Position,1,54,
68.1541,2361.79,1090.11,µm,Spot,Position,1,55,
405.532,2373.35,1056.92,µm,Spot,Position,1,56,
439.544,2407.67,1062.41,µm,Spot,Position,1,57,
621.107,2526.71,1047.71,µm,Spot,Position,1,58,
174.082,1714.77,1154.88,µm,Spot,Position,1,59,
176.629,1698.49,1159.74,µm,Spot,Position,1,60,
174.518,1662.9,1162.81,µm,Spot,Position,1,61,
539.015,1758.8,1150.57,µm,Spot,Position,1,62,
1.8539,1951.17,1163.32,µm,Spot,Position,1,63,
265.16,1986.96,1125.61,µm,Spot,Position,1,64,
273.773,1959.28,1137.88,µm,Spot,Position,1,65,
261.937,1879.01,1154.64,µm,Spot,Position,1,66,
269.23,1899.81,1154.33,µm,Spot,Position,1,67,
439.123,1939.59,1119.53,µm,Spot,Position,1,68,
461.174,1954.72,1121.68,µm,Spot,Position,1,69,
273.168,2036.53,1117.32,µm,Spot,Position,1,70,
315.702,2084.06,1106.73,µm,Spot,Position,1,71,
283.94,2045.98,1120.89,µm,Spot,Position,1,72,
292.581,2054.1,1122.02,µm,Spot,Position,1,73,
491.882,2058.05,1105.84,µm,Spot,Position,1,74,
496.855,2040.76,1134.68,µm,Spot,Position,1,75,
274.984,2176.76,1110.26,µm,Spot,Position,1,76,
274.437,2166.29,1122.12,µm,Spot,Position,1,77,
314.161,2146.64,1112.97,µm,Spot,Position,1,78,
371.755,2122.79,1116.99,µm,Spot,Position,1,79,
390.132,2119.52,1141.01,µm,Spot,Position,1,80,
650.112,2205.86,1105.96,µm,Spot,Position,1,81,
810.527,2139.14,1116.19,µm,Spot,Position,1,82,
804.347,2225.06,1116.92,µm,Spot,Position,1,83,
44.9222,2307.3,1134.67,µm,Spot,Position,1,84,
50.7303,2287.88,1161.55,µm,Spot,Position,1,85,
430.454,2300.77,1104.78,µm,Spot,Position,1,86,
109.616,2426.38,1123.32,µm,Spot,Position,1,87,
139.925,2412.51,1157.33,µm,Spot,Position,1,88,
153.196,2446.08,1158.47,µm,Spot,Position,1,89,
362.594,2462.34,1109.51,µm,Spot,Position,1,90,
351.777,2472.32,1156.76,µm,Spot,Position,1,91,
111.526,2497.84,1108.93,µm,Spot,Position,1,92,
137,2569.33,1114.01,µm,Spot,Position,1,93,
114.004,2482.18,1121.43,µm,Spot,Position,1,94,
155.86,2537.91,1137.56,µm,Spot,Position,1,95,
173.896,2527.95,1151.72,µm,Spot,Position,1,96,
174.044,1628.43,1169.19,µm,Spot,Position,1,97,
275.16,1594,1182.05,µm,Spot,Position,1,98,
259.208,1602.03,1182.42,µm,Spot,Position,1,99,
225.636,1595.32,1189.61,µm,Spot,Position,1,100,
248.014,1606.25,1188.59,µm,Spot,Position,1,101,
321.822,1607.46,1178.77,µm,Spot,Position,1,102,
320.983,1614.64,1186.81,µm,Spot,Position,1,103,
294.579,1686.62,1195.04,µm,Spot,Position,1,104,
283.743,1747.23,1194.29,µm,Spot,Position,1,105,
302.734,1699.85,1197.13,µm,Spot,Position,1,106,
295.556,1716.73,1198.58,µm,Spot,Position,1,107,
304.364,1711.11,1200.4,µm,Spot,Position,1,108,
334.38,1702.24,1206.27,µm,Spot,Position,1,109,
322.028,1705.02,1206.65,µm,Spot,Position,1,110,
340.775,1709.36,1211.02,µm,Spot,Position,1,111,
353.355,1716.16,1215.23,µm,Spot,Position,1,112,
376.223,1726.02,1217.33,µm,Spot,Position,1,113,
392.806,1724.56,1222.37,µm,Spot,Position,1,114,
415.829,1730.67,1225.98,µm,Spot,Position,1,115,
712.578,1666.63,1218.26,µm,Spot,Position,1,116,
27.1368,1851.55,1224.4,µm,Spot,Position,1,117,
269.902,1838.83,1170.9,µm,Spot,Position,1,118,
278.972,1767.68,1188.8,µm,Spot,Position,1,119,
449.436,1751.59,1226.3,µm,Spot,Position,1,120,
798.142,1756.23,1215.84,µm,Spot,Position,1,121,
527.491,1901.22,1219.09,µm,Spot,Position,1,122,
237.471,2097.55,1194.9,µm,Spot,Position,1,123,
433.042,2108.09,1208.47,µm,Spot,Position,1,124,
634.564,2030.94,1175.09,µm,Spot,Position,1,125,
432.668,2120.78,1186.25,µm,Spot,Position,1,126,
452.591,2146.91,1206.5,µm,Spot,Position,1,127,
473.158,2151.64,1209.96,µm,Spot,Position,1,128,
245.887,2293.64,1187.88,µm,Spot,Position,1,129,
249.662,2300.99,1192.24,µm,Spot,Position,1,130,
518.965,2346.66,1222.59,µm,Spot,Position,1,131,
531.545,2318.01,1197.02,µm,Spot,Position,1,132,
655.78,2355.3,1207.76,µm,Spot,Position,1,133,
803.998,2272.02,1199.15,µm,Spot,Position,1,134,
158.518,2385.91,1190.36,µm,Spot,Position,1,135,
248.337,2366.28,1173.49,µm,Spot,Position,1,136,
257.828,2385.26,1205.67,µm,Spot,Position,1,137,
594.616,2383.28,1201.82,µm,Spot,Position,1,138,
555.13,2361.43,1208.59,µm,Spot,Position,1,139,
338.519,2487.37,1196.86,µm,Spot,Position,1,140,
183.838,1605.59,1277.45,µm,Spot,Position,1,141,
206.366,1629.34,1290.62,µm,Spot,Position,1,142,
331.816,1707.23,1266.8,µm,Spot,Position,1,143,
356.997,1646.12,1271.18,µm,Spot,Position,1,144,
364.209,1673.53,1272.17,µm,Spot,Position,1,145,
379.577,1743.23,1279.16,µm,Spot,Position,1,146,
430.253,1746.8,1229.31,µm,Spot,Position,1,147,
636.765,1735.67,1243.22,µm,Spot,Position,1,148,
698.478,1667.24,1232.86,µm,Spot,Position,1,149,
720.329,1638.93,1254.59,µm,Spot,Position,1,150,
22.1843,1806.38,1233.82,µm,Spot,Position,1,151,
17.2004,1871.67,1254.44,µm,Spot,Position,1,152,
67.6442,1867.89,1253.31,µm,Spot,Position,1,153,
236.733,1811.02,1229.89,µm,Spot,Position,1,154,
239.102,1823.32,1248.89,µm,Spot,Position,1,155,
262.883,1862.26,1279.08,µm,Spot,Position,1,156,
260.276,1811.53,1289.63,µm,Spot,Position,1,157,
341.975,1761.11,1274.09,µm,Spot,Position,1,158,
293.831,1763.55,1282.7,µm,Spot,Position,1,159,
341.594,1843.65,1285.64,µm,Spot,Position,1,160,
492.744,1765.08,1230.82,µm,Spot,Position,1,161,
8.51049,1901.81,1288.77,µm,Spot,Position,1,162,
87.8805,1914.32,1245.81,µm,Spot,Position,1,163,
318.936,1875.83,1288.86,µm,Spot,Position,1,164,
461.945,1923.71,1257.92,µm,Spot,Position,1,165,
751.531,1878.14,1252.95,µm,Spot,Position,1,166,
655.021,1909.39,1279.01,µm,Spot,Position,1,167,
230.518,2097.03,1232.96,µm,Spot,Position,1,168,
520.843,2061.53,1244.85,µm,Spot,Position,1,169,
497.147,2187.77,1232.55,µm,Spot,Position,1,170,
523.501,2210.1,1284.66,µm,Spot,Position,1,171,
3.46981,2286.07,1245.61,µm,Spot,Position,1,172,
24.1761,2354.89,1265.64,µm,Spot,Position,1,173,
173.908,2326.6,1254.83,µm,Spot,Position,1,174,
172.489,2317.5,1259.54,µm,Spot,Position,1,175,
173.115,2295.1,1281.45,µm,Spot,Position,1,176,
376.236,2301.88,1239.3,µm,Spot,Position,1,177,
350.917,2296.28,1262.03,µm,Spot,Position,1,178,
333.75,2304.49,1277.62,µm,Spot,Position,1,179,
25.4744,2368.81,1250.45,µm,Spot,Position,1,180,
