Position X,Position Y,Position Z
616.383,2161.68,1296.98
654.298,2184.58,1297.78
347.124,2297.69,1254.88
520.777,2210.14,1271.42
434.782,2239.29,1269.98
527.038,2212.51,1282.7
499.17,2218.27,1284.34
430.198,2294.96,1285.94
816.814,2248.98,1278.51
801.695,2251.77,1283.67
311.234,2323.96,1284.78
509.055,2402.06,1261.48
477.021,2416.68,1270.03
632.112,2381.97,1294.5
623.99,2386.93,1293.74
673.382,2432.63,1265.69
660.428,2431.79,1274.42
14.4752,2532.5,1261.43
12.1105,2536.77,1281.42
261.351,2529.78,1243.39
282.859,2550.83,1248.88
290.128,2478.32,1255.94
278.197,2542.4,1264.54
292.224,2491.58,1277.7
309.326,2496.03,1242.9
344.766,2533.32,1260.94
296.044,2486.07,1270.53
450.894,2549.25,1250.89
524.179,2535.75,1290.87
547.53,2528.05,1253.75
575.909,2458.25,1282.92
712.534,2561.07,1271.83
737.653,2559.13,1275.91
293.31,2585.14,1250.61
249.403,2585.14,1269.55
368.352,2577.09,1255.5
397.377,2568,1259.61
407.363,2563.18,1301.04
425.385,2566.26,1260.18
430.494,2585.14,1264.32
441.978,2585.14,1284.63
149.365,1639.41,1307.51
154.62,1657.33,1305.47
148.485,1620.13,1309.83
284.256,1622.54,1329.58
294.92,1646.02,1329.35
249.153,1595.94,1333.92
257.608,1609.14,1332.86
285.419,1694.84,1342.32
291.742,1714.18,1346.18
415.578,1641.29,1308.64
395.449,1651.44,1309.9
378.756,1643.23,1312.8
398.15,1689.93,1314.2
331.827,1595.94,1316.01
411.748,1611.28,1320.75
427.013,1684.87,1313.03
436.521,1613.94,1321.96
454.369,1694.1,1329.75
451.733,1694.23,1334.8
680.504,1676.27,1306.35
139.629,1806.52,1325.81
161.263,1822.14,1325.58
181.021,1803.54,1305.21
217.831,1818.27,1343.44
206.362,1807.06,1347
258.686,1793.1,1360.96
255.222,1805.49,1360.89
261.684,1756.36,1365.91
175.158,1759.57,1367.26
256.127,1762.19,1365.35
314.221,1744.89,1343.87
311.76,1767.43,1347.13
355.065,1791.15,1347.13
351.507,1817.87,1353.79
301.701,1784.21,1356.9
300.522,1798.84,1359.77
466.824,1759.96,1311.81
515.213,1771.64,1310.6
452.286,1741.89,1313.36
462.444,1746.36,1312.56
446.475,1765.25,1317.55
498.159,1825.82,1319.87
435.905,1799.62,1329.16
436.738,1820.09,1329.36
